"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","SA1","REM"
"99843599999","2021-01-01T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10315,1","8,1,007,1,+999,9",,"SYN042OBGN6 46/// ///// 10009 40315 58007 91600="
"99843599999","2021-01-01T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10305,1",,,"SYN036OBGN6 46/// ///// 10017 40305 91648="
"99843599999","2021-01-01T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10295,1","7,1,030,1,+999,9",,"SYN042OBGN6 46/// ///// 10017 40295 57030 91800="
"99843599999","2021-01-01T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10287,1","7,1,028,1,+999,9",,"SYN042OBGN6 46/// ///// 10013 40287 57028 91900="
"99843599999","2021-01-01T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10276,1",,,"SYN036OBGN6 46/// ///// 10010 40276 91936="
"99843599999","2021-01-01T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","10262,1","8,1,033,1,+999,9",,"SYN042OBGN6 46/// ///// 10005 40262 58033 92100="
"99843599999","2021-01-01T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10250,1",,,"SYN036OBGN6 46/// ///// 10001 40250 92206="
"99843599999","2021-01-01T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10248,1","7,1,026,1,+999,9",,"SYN042OBGN6 46/// ///// 10000 40248 57026 92300="
"99843599999","2021-01-02T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","10237,1","7,1,025,1,+999,9",,"SYN042OBGN6 46/// ///// 11003 40237 57025 90000="
"99843599999","2021-01-02T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10220,1",,,"SYN036OBGN6 46/// ///// 11005 40220 90036="
"99843599999","2021-01-02T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10200,1","6,1,048,1,+999,9",,"SYN042OBGN6 46/// ///// 11006 40200 56048 90200="
"99843599999","2021-01-02T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","10190,1","6,1,047,1,+999,9",,"SYN042OBGN6 46/// ///// 11023 40190 56047 90300="
"99843599999","2021-01-02T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","10177,1","8,1,031,1,+999,9",,"SYN042OBGN6 46/// ///// 11027 40177 58031 90400="
"99843599999","2021-01-02T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10155,1","8,1,045,1,+999,9",,"SYN042OBGN6 46/// ///// 1//// 40155 58045 90500="
"99843599999","2021-01-02T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10133,1","8,1,057,1,+999,9",,"SYN042OBGN6 46/// ///// 11029 40133 58057 90600="
"99843599999","2021-01-02T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10116,1","6,1,061,1,+999,9",,"SYN042OBGN6 46/// ///// 11029 40116 56061 90700="
"99843599999","2021-01-02T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","10098,1","6,1,057,1,+999,9",,"SYN042OBGN6 46/// ///// 11027 40098 56057 90800="
"99843599999","2021-01-02T09:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","10077,1","8,1,056,1,+999,9",,"SYN042OBGN6 46/// ///// 11023 40077 58056 90900="
"99843599999","2021-01-02T10:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","10062,1","6,1,054,1,+999,9",,"SYN042OBGN6 46/// ///// 11023 40062 56054 91000="
"99843599999","2021-01-02T11:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10062,1","6,1,036,1,+999,9",,"SYN042OBGN6 46/// ///// 11021 40062 56036 91100="
"99843599999","2021-01-02T12:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10069,1","5,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 11026 40069 55008 91200="
"99843599999","2021-01-02T13:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10070,1",,,"SYN036OBGN6 46/// ///// 11029 40070 91248="
"99843599999","2021-01-02T14:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","10102,1","2,1,040,1,+999,9",,"SYN042OBGN6 46/// ///// 11036 40102 52040 91400="
"99843599999","2021-01-02T15:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","10117,1","2,1,048,1,+999,9",,"SYN042OBGN6 46/// ///// 11027 40117 52048 91500="
"99843599999","2021-01-02T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10124,1",,,"SYN036OBGN6 46/// ///// 11024 40124 91548="
"99843599999","2021-01-02T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10133,1","1,1,031,1,+999,9",,"SYN042OBGN6 46/// ///// 11018 40133 51031 91700="
"99843599999","2021-01-02T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","10140,1","1,1,023,1,+999,9",,"SYN042OBGN6 46/// ///// 11012 40140 51023 91800="
"99843599999","2021-01-02T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","10150,1","3,1,025,1,+999,9",,"SYN042OBGN6 46/// ///// 11003 40150 53025 91900="
"99843599999","2021-01-02T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","10164,1","3,1,031,1,+999,9",,"SYN042OBGN6 46/// ///// 10002 40164 53031 92000="
"99843599999","2021-01-02T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","10175,1","3,1,035,1,+999,9",,"SYN042OBGN6 46/// ///// 10002 40175 53035 92100="
"99843599999","2021-01-02T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","10181,1","1,1,031,1,+999,9",,"SYN042OBGN6 46/// ///// 11002 40181 51031 92200="
"99843599999","2021-01-02T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10194,1","3,1,030,1,+999,9",,"SYN042OBGN6 46/// ///// 11005 40194 53030 92300="
"99843599999","2021-01-03T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","10200,1","2,1,025,1,+999,9",,"SYN042OBGN6 46/// ///// 11012 40200 52025 90000="
"99843599999","2021-01-03T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","10205,1","1,1,024,1,+999,9",,"SYN042OBGN6 46/// ///// 11012 40205 51024 90100="
"99843599999","2021-01-03T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","10207,1","1,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 11012 40207 51013 90200="
"99843599999","2021-01-03T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","10211,1","1,1,011,1,+999,9",,"SYN042OBGN6 46/// ///// 11014 40211 51011 90300="
"99843599999","2021-01-03T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10207,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11016 40207 50000 90400="
"99843599999","2021-01-03T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10204,1","8,1,003,1,+999,9",,"SYN042OBGN6 46/// ///// 11022 40204 58003 90500="
"99843599999","2021-01-03T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10204,1","6,1,007,1,+999,9",,"SYN042OBGN6 46/// ///// 11021 40204 56007 90600="
"99843599999","2021-01-03T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10208,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11022 40208 55000 90700="
"99843599999","2021-01-03T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","10208,1",,,"SYN036OBGN6 46/// ///// 11023 40208 90736="
"99843599999","2021-01-03T09:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10206,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11026 40206 54000 90900="
"99843599999","2021-01-03T10:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","10201,1","7,1,007,1,+999,9",,"SYN042OBGN6 46/// ///// 11025 40201 57007 91000="
"99843599999","2021-01-03T11:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10197,1",,,"SYN036OBGN6 46/// ///// 11026 40197 91036="
"99843599999","2021-01-03T12:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10187,1","8,1,019,1,+999,9",,"SYN042OBGN6 46/// ///// 11026 40187 58019 91200="
"99843599999","2021-01-03T13:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","10190,1","5,1,011,1,+999,9",,"SYN042OBGN6 46/// ///// 11028 40190 55011 91300="
"99843599999","2021-01-03T14:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","10193,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11031 40193 55000 91400="
"99843599999","2021-01-03T15:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10187,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11021 40187 50000 91500="
"99843599999","2021-01-03T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10172,1","8,1,018,1,+999,9",,"SYN042OBGN6 46/// ///// 1//// 40172 58018 91600="
"99843599999","2021-01-03T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10157,1","8,1,036,1,+999,9",,"SYN042OBGN6 46/// ///// 11016 40157 58036 91700="
"99843599999","2021-01-03T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","10148,1","6,1,039,1,+999,9",,"SYN042OBGN6 46/// ///// 11015 40148 56039 91800="
"99843599999","2021-01-03T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","10145,1","6,1,027,1,+999,9",,"SYN042OBGN6 46/// ///// 11009 40145 56027 91900="
"99843599999","2021-01-03T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10151,1","5,1,006,1,+999,9",,"SYN042OBGN6 46/// ///// 11005 40151 55006 92000="
"99843599999","2021-01-03T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","10152,1","3,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11004 40152 53004 92100="
"99843599999","2021-01-03T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","10148,1","9,9,003,1,+999,9",,"SYN042OBGN6 46/// ///// 11004 40148 50003 92200="
"99843599999","2021-01-03T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10150,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11005 40150 54000 92300="
"99843599999","2021-01-04T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10151,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11006 40151 55000 90000="
"99843599999","2021-01-04T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10152,1","2,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11005 40152 52004 90100="
"99843599999","2021-01-04T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10153,1","2,1,003,1,+999,9",,"SYN042OBGN6 46/// ///// 11006 40153 52003 90200="
"99843599999","2021-01-04T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10152,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11011 40152 54000 90300="
"99843599999","2021-01-04T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10151,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11011 40151 54000 90400="
"99843599999","2021-01-04T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10148,1","8,1,005,1,+999,9",,"SYN042OBGN6 46/// ///// 11013 40148 58005 90500="
"99843599999","2021-01-04T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","10148,1","7,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11009 40148 57004 90600="
"99843599999","2021-01-04T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10151,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11008 40151 55000 90700="
"99843599999","2021-01-04T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","10157,1","3,1,009,1,+999,9",,"SYN042OBGN6 46/// ///// 11014 40157 53009 90800="
"99843599999","2021-01-04T09:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10151,1","9,9,003,1,+999,9",,"SYN042OBGN6 46/// ///// 11013 40151 50003 90900="
"99843599999","2021-01-04T10:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10159,1","3,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 11018 40159 53008 91000="
"99843599999","2021-01-04T11:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","10162,1","3,1,005,1,+999,9",,"SYN042OBGN6 46/// ///// 11025 40162 53005 91100="
"99843599999","2021-01-04T12:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10164,1","1,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 11026 40164 51013 91200="
"99843599999","2021-01-04T13:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","10169,1","3,1,010,1,+999,9",,"SYN042OBGN6 46/// ///// 11027 40169 53010 91300="
"99843599999","2021-01-04T14:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10177,1","3,1,015,1,+999,9",,"SYN042OBGN6 46/// ///// 11026 40177 53015 91400="
"99843599999","2021-01-04T15:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10179,1","1,1,015,1,+999,9",,"SYN042OBGN6 46/// ///// 11024 40179 51015 91500="
"99843599999","2021-01-04T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10175,1","9,9,006,1,+999,9",,"SYN042OBGN6 46/// ///// 11024 40175 50006 91600="
"99843599999","2021-01-04T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10165,1","8,1,012,1,+999,9",,"SYN042OBGN6 46/// ///// 11022 40165 58012 91700="
"99843599999","2021-01-04T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","10160,1","8,1,019,1,+999,9",,"SYN042OBGN6 46/// ///// 11017 40160 58019 91800="
"99843599999","2021-01-04T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","10157,1","6,1,018,1,+999,9",,"SYN042OBGN6 46/// ///// 11015 40157 56018 91900="
"99843599999","2021-01-04T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10158,1","6,1,007,1,+999,9",,"SYN042OBGN6 46/// ///// 11013 40158 56007 92000="
"99843599999","2021-01-04T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","10160,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11012 40160 55000 92100="
