"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OD1","REM","EQD"
"99800999999","2021-02-03T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","10091,1",,"1,1,013,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /2914 10004 40091 51013 92200 333 91223=",
"99800999999","2021-02-03T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10095,1",,"3,1,010,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /2813 10000 40095 53010 92300 333 91217=",
"99800999999","2021-02-04T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10098,1",,,"5,99,0098,1,999","SYN046RPRN6 46/// /2915 11001 40098 90010 333 91219=",
"99800999999","2021-02-04T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10105,1",,"3,1,014,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2914 11001 40105 53014 90100 333 91219=",
"99800999999","2021-02-04T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10102,1",,"9,9,007,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /2916 11001 40102 50007 90200 333 91220=",
"99800999999","2021-02-04T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10108,1",,"1,1,010,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /2711 11005 40108 51010 90300 333 91215=",
"99800999999","2021-02-04T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10115,1",,"3,1,010,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /2911 11006 40115 53010 90400 333 91215=",
"99800999999","2021-02-04T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10119,1",,"1,1,017,1,+999,9","5,99,0129,1,999","SYN052RPRN6 46/// /3221 10008 40119 51017 90500 333 91225=",
"99800999999","2021-02-04T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","10119,1",,"1,1,011,1,+999,9","5,99,0108,1,999","SYN052RPRN6 46/// /3217 10004 40119 51011 90600 333 91221=",
"99800999999","2021-02-04T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10129,1",,"3,1,014,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /3013 10001 40129 53014 90700 333 91216=",
"99800999999","2021-02-04T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10132,1",,"3,1,013,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2508 11026 40132 53013 90800 333 91210=",
"99800999999","2021-02-04T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","10139,1",,,"5,99,0051,1,999","SYN046RPRN6 46/// /2507 11032 40139 90910 333 91210=",
"99800999999","2021-02-04T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10146,1",,"2,1,017,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2708 11029 40146 52017 91000 333 91211=",
"99800999999","2021-02-04T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","10149,1",,"2,1,017,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2608 11032 40149 52017 91100 333 91211=",
"99800999999","2021-02-04T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","10152,1",,,"5,99,0072,1,999","SYN046RPRN6 46/// /2509 11035 40152 91200 333 91214=",
"99800999999","2021-02-04T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","10156,1",,"3,1,010,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2508 11038 40156 53010 91300 333 91212=",
"99800999999","2021-02-04T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10159,1",,"2,1,010,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2510 11024 40159 52010 91400 333 91212=",
"99800999999","2021-02-04T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10159,1",,"1,1,007,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2709 11008 40159 51007 91500 333 91214=",
"99800999999","2021-02-04T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","10159,1",,"1,1,003,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /2711 10002 40159 51003 91600 333 91215=",
"99800999999","2021-02-04T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10152,1",,"8,1,007,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2707 10015 40152 58007 91700 333 91209=",
"99800999999","2021-02-04T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10146,1",,"8,1,013,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /3007 10024 40146 58013 91800 333 91209=",
"99800999999","2021-02-04T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10139,1",,"7,1,020,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /3202 10028 40139 57020 91900 333 91204=",
"99800999999","2021-02-04T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10139,1",,"6,1,013,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /3505 10020 40139 56013 92000 333 91206=",
"99800999999","2021-02-04T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","030,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10132,1",,"7,1,014,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /0303 10028 40132 57014 92100 333 91204=",
"99800999999","2021-02-04T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10122,1",,"8,1,017,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /1104 10020 40122 58017 92200 333 91204=",
"99800999999","2021-02-04T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","10112,1",,"8,1,027,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /1405 10011 40112 58027 92300 333 91206=",
"99800999999","2021-02-05T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10108,1",,"6,1,024,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /1404 10007 40108 56024 90000 333 91206=",
"99800999999","2021-02-05T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","10102,1",,,"5,99,0051,1,999","SYN046RPRN6 46/// /1109 10002 40102 90110 333 91210=",
"99800999999","2021-02-05T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10081,1",,"7,1,031,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /1110 10001 40081 57031 90200 333 91211=",
"99800999999","2021-02-05T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10064,1",,"7,1,044,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /1210 10009 40064 57044 90300 333 91211=",
"99800999999","2021-02-05T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10054,1",,,"5,99,0067,1,999","SYN046RPRN6 46/// /1311 10010 40054 90340 333 91213=",
"99800999999","2021-02-05T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10041,1",,"6,1,040,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /1415 10019 40041 56040 90500 333 91219=",
"99800999999","2021-02-05T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10030,1",,"6,1,034,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /1611 10028 40030 56034 90600 333 91215=",
"99800999999","2021-02-05T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10027,1",,"6,1,024,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /1708 10020 40027 56024 90700 333 91211=",
"99800999999","2021-02-05T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10003,1",,"8,1,038,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /1512 10020 40003 58038 90800 333 91219=",
"99800999999","2021-02-05T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","09980,1",,"8,1,050,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /1515 10020 49980 58050 90900 333 91220=",
"99800999999","2021-02-05T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","09976,1",,"6,1,051,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /1610 10016 49976 56051 91000 333 91212=",
"99800999999","2021-02-05T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","09970,1",,"6,1,033,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /1712 10022 49970 56033 91100 333 91216=",
"99800999999","2021-02-05T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","09966,1",,"7,1,014,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /1710 10027 49966 57014 91200 333 91213=",
"99800999999","2021-02-05T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","09973,1",,,"5,99,0051,1,999","SYN046RPRN6 46/// /2006 10030 49973 91240 333 91210=",
"99800999999","2021-02-05T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","09986,1",,"3,1,016,1,+999,9","5,99,0124,1,999","SYN052RPRN6 46/// /2617 10022 49986 53016 91400 333 91224=",
"99800999999","2021-02-05T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","09993,1",,"1,1,027,1,+999,9","5,99,0170,1,999","SYN052RPRN6 46/// /2517 10015 49993 51027 91500 333 91233=",
"99800999999","2021-02-05T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10000,1",,"3,1,017,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2610 10016 40000 53017 91600 333 91219=",
"99800999999","2021-02-05T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","09997,1",,,"5,99,0124,1,999","SYN046RPRN6 46/// /2516 10020 49997 91710 333 91224=",
"99800999999","2021-02-05T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","10003,1",,"2,1,010,1,+999,9","5,99,0093,1,999","SYN052RPRN6 46/// /2614 10018 40003 52010 91800 333 91218=",
"99800999999","2021-02-05T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10010,1",,"2,1,010,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /2419 10010 40010 52010 91900 333 91227=",
"99800999999","2021-02-05T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10017,1",,,"5,99,0113,1,999","SYN046RPRN6 46/// /2515 10000 40017 91940 333 91222=",
"99800999999","2021-02-05T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","10027,1",,"1,1,024,1,+999,9","5,99,0149,1,999","SYN052RPRN6 46/// /2715 11004 40027 51024 92100 333 91229=",
"99800999999","2021-02-05T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10041,1",,"2,1,031,1,+999,9","5,99,0134,1,999","SYN052RPRN6 46/// /2616 11016 40041 52031 92200 333 91226=",
"99800999999","2021-02-05T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10047,1",,"3,1,023,1,+999,9","5,99,0093,1,999","SYN052RPRN6 46/// /2711 11022 40047 53023 92300 333 91218=",
"99800999999","2021-02-06T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10054,1",,"1,1,027,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2614 11024 40054 51027 90000 333 91219=",
"99800999999","2021-02-06T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10061,1",,"3,1,020,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2410 11026 40061 53020 90100 333 91214=",
"99800999999","2021-02-06T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10068,1",,"2,1,021,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /2315 11021 40068 52021 90200 333 91220=",
"99800999999","2021-02-06T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","10075,1",,"2,1,021,1,+999,9","5,99,0129,1,999","SYN052RPRN6 46/// /2418 11025 40075 52021 90300 333 91225=",
"99800999999","2021-02-06T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","10075,1",,"1,1,014,1,+999,9","5,99,0108,1,999","SYN052RPRN6 46/// /2613 11035 40075 51014 90400 333 91221=",
"99800999999","2021-02-06T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0044,1","+9999,9","10081,1",,"1,1,013,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2406 11044 40081 51013 90500 333 91209=",
"99800999999","2021-02-06T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0052,1","+9999,9","10075,1",,"9,9,000,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /2703 11052 40075 50000 90600 333 91205=",
"99800999999","2021-02-06T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","10071,1",,"8,1,004,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /1703 11047 40071 58004 90700 333 91205=",
"99800999999","2021-02-06T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","10075,1",,"5,1,006,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2211 11043 40075 55006 90800 333 91214=",
"99800999999","2021-02-06T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","10085,1",,,"5,99,0062,1,999","SYN046RPRN6 46/// /2608 11043 40085 90910 333 91212=",
"99800999999","2021-02-06T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0053,1","+9999,9","10095,1",,"2,1,024,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2714 11053 40095 52024 91000 333 91219=",
"99800999999","2021-02-06T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0059,1","+9999,9","10105,1",,"2,1,030,1,+999,9","5,99,0093,1,999","SYN052RPRN6 46/// /2709 11059 40105 52030 91100 333 91218=",
"99800999999","2021-02-06T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0063,1","+9999,9","10112,1",,,"5,99,0072,1,999","SYN046RPRN6 46/// /2708 11063 40112 91150 333 91214=",
"99800999999","2021-02-06T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0068,1","+9999,9","10125,1",,"3,1,030,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /2709 11068 40125 53030 91300 333 91213=",
"99800999999","2021-02-06T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0070,1","+9999,9","10139,1",,,"5,99,0067,1,999","SYN046RPRN6 46/// /2710 11070 40139 91420 333 91213=",
"99800999999","2021-02-06T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0069,1","+9999,9","10146,1",,"1,1,034,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2708 11069 40146 51034 91500 333 91212=",
"99800999999","2021-02-06T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0063,1","+9999,9","10156,1",,"2,1,031,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /2610 11063 40156 52031 91600 333 91216=",
"99800999999","2021-02-06T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0058,1","+9999,9","10159,1",,"1,1,024,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /2611 11058 40159 51024 91700 333 91215=",
"99800999999","2021-02-06T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","10159,1",,"1,1,013,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /2514 11042 40159 51013 91800 333 91220=",
"99800999999","2021-02-06T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","10166,1",,"3,1,010,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /2620 11039 40166 53010 91900 333 91227=",
"99800999999","2021-02-06T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","10183,1",,"3,1,024,1,+999,9","5,99,0149,1,999","SYN052RPRN6 46/// /2517 11036 40183 53024 92000 333 91229=",
"99800999999","2021-02-06T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","10186,1",,"1,1,027,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /2515 11036 40186 51027 92100 333 91227=",
"99800999999","2021-02-06T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","10193,1",,"1,1,027,1,+999,9","5,99,0124,1,999","SYN052RPRN6 46/// /2617 11042 40193 51027 92200 333 91224=",
"99800999999","2021-02-06T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0046,1","+9999,9","10200,1",,"3,1,017,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /2509 11046 40200 53017 92300 333 91213=",
"99800999999","2021-02-07T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0050,1","+9999,9","10196,1",,"9,9,010,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2505 11050 40196 50010 90000 333 91209=",
"99800999999","2021-02-07T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0056,1","+9999,9","10203,1",,"2,1,010,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /2104 11056 40203 52010 90100 333 91205=",
"99800999999","2021-02-07T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0059,1","+9999,9","10210,1",,"3,1,010,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /1805 11059 40210 53010 90200 333 91207=",
"99800999999","2021-02-07T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","10207,1",,"9,9,011,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /1905 11062 40207 50011 90300 333 91206=",
"99800999999","2021-02-07T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","10196,1",,"8,1,007,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /1704 11062 40196 58007 90400 333 91205=",
"99800999999","2021-02-07T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0067,1","+9999,9","10193,1",,"7,1,017,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /1707 11067 40193 57017 90500 333 91210=",
"99800999999","2021-02-07T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0066,1","+9999,9","10179,1",,"8,1,028,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /1506 11066 40179 58028 90600 333 91209=",
"99800999999","2021-02-07T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","10169,1",,"8,1,027,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /1510 11062 40169 58027 90700 333 91212=",
"99800999999","2021-02-07T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0071,1","+9999,9","10163,1",,"6,1,030,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /1806 11071 40163 56030 90800 333 91208=",
"99800999999","2021-02-07T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","10159,1",,"6,1,020,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /2004 11079 40159 56020 90900 333 91205=",
