"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99729699999","2021-01-01T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10316,1","4,1,000,1,+999,9","5,99,0031,1,999","+047,1","SYN080BLTM2 46/// /0405 10013 40316 54000 91000 222// 00047 333 91206 555 11005 22006="
"99729699999","2021-01-01T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10322,1","3,1,005,1,+999,9","5,99,0026,1,999","+047,1","SYN080BLTM2 46/// /0204 10012 40322 53005 91100 222// 00047 333 91205 555 11005 22005="
"99729699999","2021-01-01T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10328,1","3,1,011,1,+999,9","5,99,0036,1,999","+047,1","SYN080BLTM2 46/// /0205 10013 40328 53011 91200 222// 00047 333 91207 555 11005 22006="
"99729699999","2021-01-01T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10328,1","1,1,012,1,+999,9","5,99,0036,1,999","+048,1","SYN080BLTM2 46/// /0505 10014 40328 51012 91300 222// 00048 333 91207 555 11006 22006="
"99729699999","2021-01-01T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10336,1","3,1,014,1,+999,9","5,99,0026,1,999","+052,1","SYN080BLTM2 46/// /0804 10017 40336 53014 91400 222// 00052 333 91205 555 11004 22005="
"99729699999","2021-01-01T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10318,1","8,1,010,1,+999,9","5,99,0051,1,999","+046,1","SYN080BLTM2 46/// /1006 10020 40318 58010 91500 222// 00046 333 91210 555 11007 22007="
"99729699999","2021-01-01T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","10316,1","8,1,012,1,+999,9","5,99,0041,1,999","+045,1","SYN080BLTM2 46/// /1105 10022 40316 58012 91600 222// 00045 333 91208 555 11006 22006="
"99729699999","2021-01-01T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","10308,1",,"5,99,0036,1,999","+047,1","SYN074BLTM2 46/// /1203 10021 40308 91642 222// 00047 333 91207 555 11004 22004="
"99729699999","2021-01-01T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","10288,1","7,1,030,1,+999,9","5,99,0026,1,999","+047,1","SYN080BLTM2 46/// /1304 10018 40288 57030 91800 222// 00047 333 91205 555 11004 22004="
"99729699999","2021-01-01T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","090,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","10258,1","7,1,058,1,+999,9","5,99,0082,1,999","+047,1","SYN080BLTM2 46/// /0910 10021 40258 57058 91900 222// 00047 333 91216 555 11011 22012="
"99729699999","2021-01-01T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10267,1",,"5,99,0031,1,999","+046,1","SYN074BLTM2 46/// /1005 10024 40267 91936 222// 00046 333 91206 555 11005 22006="
"99729699999","2021-01-01T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10265,1","6,1,023,1,+999,9","5,99,0036,1,999","+049,1","SYN080BLTM2 46/// /0804 10023 40265 56023 92100 222// 00049 333 91207 555 11004 22004="
"99729699999","2021-01-01T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","10241,1",,"5,99,0057,1,999","+049,1","SYN074BLTM2 46/// /1108 10022 40241 92206 222// 00049 333 91211 555 11009 22010="
"99729699999","2021-01-01T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10225,1","7,1,040,1,+999,9","5,99,0057,1,999","+049,1","SYN080BLTM2 46/// /1007 10025 40225 57040 92300 222// 00049 333 91211 555 11007 22008="
"99729699999","2021-01-02T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10216,1","7,1,049,1,+999,9","5,99,0031,1,999","+049,1","SYN080BLTM2 46/// /0805 10028 40216 57049 90000 222// 00049 333 91206 555 11005 22006="
"99729699999","2021-01-02T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","030,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10215,1",,"5,99,0026,1,999","+048,1","SYN074BLTM2 46/// /0303 10030 40215 90048 222// 00048 333 91205 555 11003 22003="
"99729699999","2021-01-02T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10199,1","8,1,026,1,+999,9",,"+048,1","SYN054BLTM2 46/// ///// 10034 40199 58026 90200 222// 00048="
"99729699999","2021-01-02T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10144,2","8,1,072,1,+999,9","5,99,0072,1,999",,"SYN068BLTM2 46/// /1412 10034 40144 58072 90300 333 91214 555 11012 22013="
"99729699999","2021-01-02T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","10155,1","5,1,058,1,+999,9","5,99,0036,1,999","+047,1","SYN080BLTM2 46/// /3604 10037 40155 55058 90400 222// 00047 333 91207 555 11004 22004="
"99729699999","2021-01-02T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10140,1","6,1,059,1,+999,9","5,99,0046,1,999","+046,1","SYN080BLTM2 46/// /3606 1//// 40140 56059 90500 222// 00046 333 91209 555 11006 22006="
"99729699999","2021-01-02T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","10131,1","8,1,013,1,+999,9","5,99,0015,1,999","+045,1","SYN080BLTM2 46/// /3603 10036 40131 58013 90600 222// 00045 333 91203 555 11003 22003="
"99729699999","2021-01-02T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10122,1","6,1,033,1,+999,9","5,99,0015,1,999","+045,1","SYN080BLTM2 46/// /2502 10033 40122 56033 90700 222// 00045 333 91203 555 11002 22002="
"99729699999","2021-01-02T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10107,1","8,1,033,1,+999,9","5,99,0010,1,999","+044,1","SYN080BLTM2 46/// /0000 10033 40107 58033 90800 222// 00044 333 91202 555 11001 22001="
"99729699999","2021-01-02T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10101,1","6,1,030,1,+999,9","5,99,0015,1,999","+044,1","SYN080BLTM2 46/// /2602 10033 40101 56030 90900 222// 00044 333 91203 555 11002 22002="
"99729699999","2021-01-02T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","240,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10094,1","6,1,028,1,+999,9","5,99,0015,1,999","+043,1","SYN080BLTM2 46/// /2401 10034 40094 56028 91000 222// 00043 333 91203 555 11001 22001="
"99729699999","2021-01-02T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","10108,1","5,1,000,1,+999,9","5,99,0057,1,999","+043,1","SYN080BLTM2 46/// /3306 10041 40108 55000 91100 222// 00043 333 91211 555 11006 22007="
"99729699999","2021-01-02T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10113,1","3,1,012,1,+999,9","5,99,0026,1,999","+043,1","SYN080BLTM2 46/// /2602 10042 40113 53012 91200 222// 00043 333 91205 555 11002 22003="
"99729699999","2021-01-02T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0040,1","+9999,9","10115,1",,"5,99,0015,1,999","+042,1","SYN074BLTM2 46/// /2502 10040 40115 91236 222// 00042 333 91203 555 11002 22003="
"99729699999","2021-01-02T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","10122,1","2,1,014,1,+999,9","5,99,0015,1,999","+043,1","SYN080BLTM2 46/// /2302 10051 40122 52014 91400 222// 00043 333 91203 555 11002 22002="
"99729699999","2021-01-02T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","10128,1","2,1,015,1,+999,9","5,99,0031,1,999","+045,1","SYN080BLTM2 46/// /2403 10066 40128 52015 91500 222// 00045 333 91206 555 11004 22004="
"99729699999","2021-01-02T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0119,1","+9999,9","10134,1",,"5,99,0093,1,999","+043,1","SYN074BLTM2 46/// /3509 10119 40134 91554 222// 00043 333 91218 555 11009 22010="
"99729699999","2021-01-02T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10135,1","1,1,013,1,+999,9","5,99,0093,1,999","+045,1","SYN080BLTM2 46/// /3514 10125 40135 51013 91700 222// 00045 333 91218 555 11015 22016="
"99729699999","2021-01-02T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10139,1","1,1,011,1,+999,9","5,99,0072,1,999","+044,1","SYN080BLTM2 46/// /3308 10125 40139 51011 91800 222// 00044 333 91214 555 11008 22009="
"99729699999","2021-01-02T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0128,1","+9999,9","10145,1","3,1,010,1,+999,9","5,99,0067,1,999","+046,1","SYN080BLTM2 46/// /3209 10128 40145 53010 91900 222// 00046 333 91213 555 11009 22010="
"99729699999","2021-01-02T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10151,1","3,1,016,1,+999,9","5,99,0067,1,999","+046,1","SYN080BLTM2 46/// /3307 10125 40151 53016 92000 222// 00046 333 91213 555 11008 22008="
"99729699999","2021-01-02T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10166,1","3,1,027,1,+999,9","5,99,0041,1,999","+046,1","SYN080BLTM2 46/// /3505 10122 40166 53027 92100 222// 00046 333 91208 555 11005 22006="
"99729699999","2021-01-02T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0115,1","+9999,9","10171,1","1,1,026,1,+999,9","5,99,0046,1,999","+048,1","SYN080BLTM2 46/// /3604 10115 40171 51026 92200 222// 00048 333 91209 555 11004 22004="
"99729699999","2021-01-02T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0108,1","+9999,9","10180,1","1,1,029,1,+999,9","5,99,0031,1,999","+047,1","SYN080BLTM2 46/// /0204 10108 40180 51029 92300 222// 00047 333 91206 555 11005 22005="
"99729699999","2021-01-03T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0097,1","+9999,9","10183,1","1,1,017,1,+999,9","5,99,0051,1,999","+048,1","SYN080BLTM2 46/// /0409 10097 40183 51017 90000 222// 00048 333 91210 555 11009 22010="
"99729699999","2021-01-03T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0084,1","+9999,9","10187,1","1,1,016,1,+999,9","5,99,0062,1,999","+047,1","SYN080BLTM2 46/// /0407 10084 40187 51016 90100 222// 00047 333 91212 555 11008 22008="
"99729699999","2021-01-03T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0075,1","+9999,9","10186,1","1,1,006,1,+999,9","5,99,0036,1,999","+049,1","SYN080BLTM2 46/// /0406 10075 40186 51006 90200 222// 00049 333 91207 555 11006 22006="
"99729699999","2021-01-03T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","10191,1","3,1,008,1,+999,9","5,99,0036,1,999","+049,1","SYN080BLTM2 46/// /0405 10069 40191 53008 90300 222// 00049 333 91207 555 11005 22005="
"99729699999","2021-01-03T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","10187,1","9,9,000,1,+999,9","5,99,0051,1,999","+048,1","SYN080BLTM2 46/// /0508 10066 40187 50000 90400 222// 00048 333 91210 555 11009 22009="
"99729699999","2021-01-03T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10179,1","8,1,007,1,+999,9","5,99,0031,1,999","+049,1","SYN080BLTM2 46/// /0606 10059 40179 58007 90500 222// 00049 333 91206 555 11006 22006="
"99729699999","2021-01-03T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","10175,1","7,1,016,1,+999,9","5,99,0015,1,999","+049,1","SYN080BLTM2 46/// /0803 10051 40175 57016 90600 222// 00049 333 91203 555 11003 22003="
"99729699999","2021-01-03T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10178,1","5,1,009,1,+999,9","5,99,0026,1,999","+048,1","SYN080BLTM2 46/// /0803 10049 40178 55009 90700 222// 00048 333 91205 555 11004 22004="
"99729699999","2021-01-03T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0045,1","+9999,9","10181,1","5,1,000,1,+999,9","5,99,0015,1,999","+048,1","SYN080BLTM2 46/// /1401 10045 40181 55000 90800 222// 00048 333 91203 555 11001 22001="
"99729699999","2021-01-03T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","110,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","10158,1","8,1,017,1,+999,9","5,99,0046,1,999","+048,1","SYN080BLTM2 46/// /1107 10043 40158 58017 90900 222// 00048 333 91209 555 11008 22008="
"99729699999","2021-01-03T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","10170,1","5,1,008,1,+999,9","5,99,0046,1,999","+047,1","SYN080BLTM2 46/// /0906 10041 40170 55008 91000 222// 00047 333 91209 555 11006 22006="
"99729699999","2021-01-03T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","110,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10168,1","6,1,013,1,+999,9","5,99,0057,1,999","+049,1","SYN080BLTM2 46/// /1110 10034 40168 56013 91100 222// 00049 333 91211 555 11010 22011="
"99729699999","2021-01-03T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","10184,1","3,1,026,1,+999,9","5,99,0026,1,999","+049,1","SYN080BLTM2 46/// /0504 10031 40184 53026 91200 222// 00049 333 91205 555 11004 22005="
"99729699999","2021-01-03T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10173,1","9,9,003,1,+999,9","5,99,0046,1,999","+049,1","SYN080BLTM2 46/// /0906 10028 40173 50003 91300 222// 00049 333 91209 555 11007 22007="
"99729699999","2021-01-03T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10167,1","9,9,000,1,+999,9","5,99,0051,1,999","+048,1","SYN080BLTM2 46/// /0906 10028 40167 50000 91400 222// 00048 333 91210 555 11006 22007="
"99729699999","2021-01-03T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10158,1","6,1,026,1,+999,9","5,99,0041,1,999","+048,1","SYN080BLTM2 46/// /0506 10033 40158 56026 91500 222// 00048 333 91208 555 11007 22007="
"99729699999","2021-01-03T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10148,1","8,1,025,1,+999,9","5,99,0036,1,999","+048,1","SYN080BLTM2 46/// /0606 1//// 40148 58025 91600 222// 00048 333 91207 555 11006 22007="
"99729699999","2021-01-03T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10132,1","8,1,035,1,+999,9","5,99,0036,1,999","+047,1","SYN080BLTM2 46/// /0906 10042 40132 58035 91700 222// 00047 333 91207 555 11007 22007="
"99729699999","2021-01-03T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","10122,1","7,1,036,1,+999,9","5,99,0041,1,999","+048,1","SYN080BLTM2 46/// /0805 10046 40122 57036 91800 222// 00048 333 91208 555 11006 22006="
"99729699999","2021-01-03T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10121,1","6,1,027,1,+999,9","5,99,0041,1,999","+048,1","SYN080BLTM2 46/// /3606 10049 40121 56027 91900 222// 00048 333 91208 555 11006 22007="
"99729699999","2021-01-03T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10126,1","5,1,006,1,+999,9","5,99,0062,1,999","+048,1","SYN080BLTM2 46/// /3610 10042 40126 55006 92000 222// 00048 333 91212 555 11010 22011="
"99729699999","2021-01-03T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","10132,1","3,1,010,1,+999,9","5,99,0062,1,999","+047,1","SYN080BLTM2 46/// /3608 10041 40132 53010 92100 222// 00047 333 91212 555 11008 22009="
"99729699999","2021-01-03T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0044,1","+9999,9","10132,1","1,1,011,1,+999,9","5,99,0031,1,999","+048,1","SYN080BLTM2 46/// /0105 10044 40132 51011 92200 222// 00048 333 91206 555 11005 22005="
"99729699999","2021-01-03T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","10131,1","1,1,005,1,+999,9","5,99,0051,1,999","+047,1","SYN080BLTM2 46/// /0207 10043 40131 51005 92300 222// 00047 333 91210 555 11007 22008="
"99729699999","2021-01-04T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10136,1","3,1,004,1,+999,9","5,99,0041,1,999","+048,1","SYN080BLTM2 46/// /3606 10042 40136 53004 90000 222// 00048 333 91208 555 11006 22006="
"99729699999","2021-01-04T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10139,1","3,1,007,1,+999,9","5,99,0046,1,999","+049,1","SYN080BLTM2 46/// /3606 10042 40139 53007 90100 222// 00049 333 91209 555 11006 22006="
"99729699999","2021-01-04T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","10142,1","1,1,011,1,+999,9","5,99,0036,1,999","+051,1","SYN080BLTM2 46/// /3604 10041 40142 51011 90200 222// 00051 333 91207 555 11004 22005="
"99729699999","2021-01-04T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","10142,1","1,1,006,1,+999,9","5,99,0041,1,999","+051,1","SYN080BLTM2 46/// /0106 10043 40142 51006 90300 222// 00051 333 91208 555 11006 22007="
