"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99729699999","2022-01-01T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0105,1","+9999,9","10093,1","7,1,009,1,+999,9","5,99,0005,1,999","+076,1","SYN080BLTM2 46/// /0000 10105 40093 57009 91000 222// 00076 333 91201 555 11001 22001="
"99729699999","2022-01-01T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0103,1","+9999,9","10092,1","6,1,010,1,+999,9","5,99,0010,1,999","+076,1","SYN080BLTM2 46/// /2301 10103 40092 56010 91100 222// 00076 333 91202 555 11001 22002="
"99729699999","2022-01-01T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","180,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0098,1","+9999,9","10091,1","7,1,004,1,+999,9","5,99,0010,1,999","+078,1","SYN080BLTM2 46/// /1801 10098 40091 57004 91200 222// 00078 333 91202 555 11001 22002="
"99729699999","2022-01-01T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0095,1","+9999,9","10099,1","3,1,006,1,+999,9","5,99,0005,1,999","+076,1","SYN080BLTM2 46/// /0000 10095 40099 53006 91300 222// 00076 333 91201 555 11000 22000="
"99729699999","2022-01-01T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","030,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0105,1","+9999,9","10101,1","2,1,009,1,+999,9","5,99,0005,1,999","+076,1","SYN080BLTM2 46/// /0301 10105 40101 52009 91400 222// 00076 333 91201 555 11001 22001="
"99729699999","2022-01-01T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","130,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0111,1","+9999,9","10100,1","1,1,009,1,+999,9","5,99,0010,1,999","+077,1","SYN080BLTM2 46/// /1301 10111 40100 51009 91500 222// 00077 333 91202 555 11001 22001="
"99729699999","2022-01-01T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","110,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0113,1","+9999,9","10090,1","8,1,009,1,+999,9","5,99,0015,1,999","+077,1","SYN080BLTM2 46/// /1101 10113 40090 58009 91600 222// 00077 333 91203 555 11001 22002="
"99729699999","2022-01-01T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0118,1","+9999,9","10075,1","8,1,026,1,+999,9","5,99,0015,1,999","+077,1","SYN080BLTM2 46/// /0202 10118 40075 58026 91700 222// 00077 333 91203 555 11002 22003="
"99729699999","2022-01-01T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0112,1","+9999,9","10060,1","8,1,040,1,+999,9","5,99,0015,1,999","+077,1","SYN080BLTM2 46/// /2002 10112 40060 58040 91800 222// 00077 333 91203 555 11002 22002="
"99729699999","2022-01-01T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0118,1","+9999,9","10055,1","6,1,035,1,+999,9","5,99,0010,1,999","+077,1","SYN080BLTM2 46/// /0000 10118 40055 56035 91900 222// 00077 333 91202 555 11001 22001="
"99729699999","2022-01-01T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0119,1","+9999,9","10053,1","6,1,022,1,+999,9","5,99,0000,1,999","+077,1","SYN080BLTM2 46/// /0000 10119 40053 56022 92000 222// 00077 333 91200 555 11000 22000="
"99729699999","2022-01-01T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10044,1","8,1,016,1,+999,9","5,99,0026,1,999","+077,1","SYN080BLTM2 46/// /1004 10125 40044 58016 92100 222// 00077 333 91205 555 11004 22004="
"99729699999","2022-01-01T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","110,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10037,1","8,1,018,1,+999,9","5,99,0021,1,999","+077,1","SYN080BLTM2 46/// /1102 10127 40037 58018 92200 222// 00077 333 91204 555 11002 22002="
"99729699999","2022-01-01T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10039,1","6,1,014,1,+999,9","5,99,0015,1,999","+077,1","SYN080BLTM2 46/// /3103 10122 40039 56014 92300 222// 00077 333 91203 555 11003 22003="
"99729699999","2022-01-02T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","10024,1","8,1,020,1,+999,9","5,99,0015,1,999","+078,1","SYN080BLTM2 46/// /1202 10127 40024 58020 90000 222// 00078 333 91203 555 11002 22003="
"99729699999","2022-01-02T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10011,1","8,1,026,1,+999,9","5,99,0026,1,999","+077,1","SYN080BLTM2 46/// /1203 10132 40011 58026 90100 222// 00077 333 91205 555 11003 22004="
"99729699999","2022-01-02T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10016,1","5,1,023,1,+999,9","5,99,0072,1,999","+078,1","SYN080BLTM2 46/// /3605 10140 40016 55023 90200 222// 00078 333 91214 555 11006 22006="
"99729699999","2022-01-02T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10015,1","6,1,009,1,+999,9","5,99,0031,1,999","+078,1","SYN080BLTM2 46/// /3604 10142 40015 56009 90300 222// 00078 333 91206 555 11004 22004="
"99729699999","2022-01-02T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","260,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10010,1","9,9,000,1,+999,9","5,99,0015,1,999","+078,1","SYN080BLTM2 46/// /2601 10136 40010 50000 90400 222// 00078 333 91203 555 11001 22001="
"99729699999","2022-01-02T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10017,1","5,1,000,1,+999,9","5,99,0036,1,999","+078,1","SYN080BLTM2 46/// /3203 10137 40017 55000 90500 222// 00078 333 91207 555 11003 22003="
"99729699999","2022-01-02T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10007,1","8,1,008,1,+999,9","5,99,0036,1,999","+078,1","SYN080BLTM2 46/// /0103 10134 40007 58008 90600 222// 00078 333 91207 555 11003 22003="
"99729699999","2022-01-02T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","280,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10020,1","3,1,010,1,+999,9","5,99,0026,1,999","+078,1","SYN080BLTM2 46/// /2801 10131 40020 53010 90700 222// 00078 333 91205 555 11001 22002="
"99729699999","2022-01-02T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","240,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10028,1","3,1,011,1,+999,9","5,99,0015,1,999","+078,1","SYN080BLTM2 46/// /2401 10125 40028 53011 90800 222// 00078 333 91203 555 11001 22001="
"99729699999","2022-01-02T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0115,1","+9999,9","10013,1","9,9,006,1,+999,9","5,99,0031,1,999","+078,1","SYN080BLTM2 46/// /1804 10115 40013 50006 90900 222// 00078 333 91206 555 11004 22004="
"99729699999","2022-01-02T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0117,1","+9999,9","10017,1","8,1,003,1,+999,9","5,99,0010,1,999","+078,1","SYN080BLTM2 46/// /0000 10117 40017 58003 91000 222// 00078 333 91202 555 11000 22000="
"99729699999","2022-01-02T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0124,1","+9999,9","10013,1","6,1,015,1,+999,9","5,99,0046,1,999","+078,1","SYN080BLTM2 46/// /0306 10124 40013 56015 91100 222// 00078 333 91209 555 11007 22007="
"99729699999","2022-01-02T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10020,1","3,1,007,1,+999,9","5,99,0010,1,999","+078,1","SYN080BLTM2 46/// /0000 10129 40020 53007 91200 222// 00078 333 91202 555 11000 22000="
"99729699999","2022-01-02T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","210,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10027,1","3,1,010,1,+999,9","5,99,0005,1,999","+079,1","SYN080BLTM2 46/// /2101 10122 40027 53010 91300 222// 00079 333 91201 555 11001 22002="
"99729699999","2022-01-02T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10038,1","3,1,025,1,+999,9","5,99,0015,1,999","+079,1","SYN080BLTM2 46/// /0000 10122 40038 53025 91400 222// 00079 333 91203 555 11001 22001="
"99729699999","2022-01-02T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10051,1","3,1,031,1,+999,9","5,99,0010,1,999","+078,1","SYN080BLTM2 46/// /0101 10137 40051 53031 91500 222// 00078 333 91202 555 11001 22001="
"99729699999","2022-01-02T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10050,1","1,1,023,1,+999,9","5,99,0015,1,999","+079,1","SYN080BLTM2 46/// /3002 10153 40050 51023 91600 222// 00079 333 91203 555 11002 22003="
"99729699999","2022-01-02T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0162,1","+9999,9","10046,1","9,9,008,1,+999,9","5,99,0026,1,999","+079,1","SYN080BLTM2 46/// /2902 10162 40046 50008 91700 222// 00079 333 91205 555 11002 22002="
"99729699999","2022-01-02T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","10043,1","8,1,008,1,+999,9","5,99,0036,1,999","+079,1","SYN080BLTM2 46/// /3204 10172 40043 58008 91800 222// 00079 333 91207 555 11004 22004="
"99729699999","2022-01-02T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0174,1","+9999,9","10045,1","6,1,005,1,+999,9","5,99,0046,1,999","+078,1","SYN080BLTM2 46/// /3004 10174 40045 56005 91900 222// 00078 333 91209 555 11004 22005="
"99729699999","2022-01-02T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0170,1","+9999,9","10056,1","3,1,010,1,+999,9","5,99,0031,1,999","+079,1","SYN080BLTM2 46/// /3104 10170 40056 53010 92000 222// 00079 333 91206 555 11004 22004="
"99729699999","2022-01-02T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0167,1","+9999,9","10066,1","3,1,023,1,+999,9","5,99,0041,1,999","+079,1","SYN080BLTM2 46/// /3004 10167 40066 53023 92100 222// 00079 333 91208 555 11004 22005="
"99729699999","2022-01-02T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0165,1","+9999,9","10080,1","3,1,035,1,+999,9","5,99,0057,1,999","+079,1","SYN080BLTM2 46/// /3207 10165 40080 53035 92200 222// 00079 333 91211 555 11007 22008="
"99729699999","2022-01-02T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10098,1","3,1,042,1,+999,9","5,99,0062,1,999","+079,1","SYN080BLTM2 46/// /3408 10155 40098 53042 92300 222// 00079 333 91212 555 11009 22010="
"99729699999","2022-01-03T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10112,1","2,1,046,1,+999,9","5,99,0088,1,999","+079,1","SYN080BLTM2 46/// /3512 10133 40112 52046 90000 222// 00079 333 91217 555 11012 22013="
"99729699999","2022-01-03T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0117,1","+9999,9","10124,1","1,1,044,1,+999,9","5,99,0124,1,999","+080,1","SYN080BLTM2 46/// /3615 10117 40124 51044 90100 222// 00080 333 91224 555 11016 22017="
"99729699999","2022-01-03T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0101,1","+9999,9","10130,1","1,1,032,1,+999,9","5,99,0098,1,999","+086,1","SYN080BLTM2 46/// /3613 10101 40130 51032 90200 222// 00086 333 91219 555 11014 22015="
"99729699999","2022-01-03T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0090,1","+9999,9","10143,1","3,1,031,1,+999,9","5,99,0108,1,999","+081,1","SYN080BLTM2 46/// /3611 10090 40143 53031 90300 222// 00081 333 91221 555 11011 22012="
"99729699999","2022-01-03T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","030,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","10156,1","3,1,032,1,+999,9","5,99,0103,1,999","+082,1","SYN080BLTM2 46/// /0315 10069 40156 53032 90400 222// 00082 333 91220 555 11015 22017="
"99729699999","2022-01-03T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0061,1","+9999,9","10173,1","3,1,043,1,+999,9","5,99,0082,1,999","+082,1","SYN080BLTM2 46/// /0412 10061 40173 53043 90500 222// 00082 333 91216 555 11012 22013="
"99729699999","2022-01-03T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10170,1","9,9,027,1,+999,9","5,99,0077,1,999","+082,1","SYN080BLTM2 46/// /0211 10056 40170 50027 90600 222// 00082 333 91215 555 11012 22013="
"99729699999","2022-01-03T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0044,1","+9999,9","10171,1","1,1,015,1,+999,9","5,99,0088,1,999","+083,1","SYN080BLTM2 46/// /0512 10044 40171 51015 90700 222// 00083 333 91217 555 11012 22013="
"99729699999","2022-01-03T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0035,1","+9999,9","10171,1","5,1,000,1,+999,9","5,99,0072,1,999","+083,1","SYN080BLTM2 46/// /0510 10035 40171 55000 90800 222// 00083 333 91214 555 11010 22011="
"99729699999","2022-01-03T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10177,1","3,1,007,1,+999,9","5,99,0072,1,999","+084,1","SYN080BLTM2 46/// /0610 10019 40177 53007 90900 222// 00084 333 91214 555 11010 22011="
"99729699999","2022-01-03T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10172,1","9,9,000,1,+999,9","5,99,0062,1,999","+084,1","SYN080BLTM2 46/// /0508 10009 40172 50000 91000 222// 00084 333 91212 555 11008 22009="
"99729699999","2022-01-03T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","10171,1","9,9,000,1,+999,9","5,99,0057,1,999","+083,1","SYN080BLTM2 46/// /0508 10005 40171 50000 91100 222// 00083 333 91211 555 11008 22009="
"99729699999","2022-01-03T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","10170,1","6,1,007,1,+999,9","5,99,0082,1,999","+083,1","SYN080BLTM2 46/// /0413 10005 40170 56007 91200 222// 00083 333 91216 555 11013 22014="
"99729699999","2022-01-03T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","050,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10179,1","3,1,007,1,+999,9","5,99,0077,1,999","+083,1","SYN080BLTM2 46/// /0510 10000 40179 53007 91300 222// 00083 333 91215 555 11010 22011="
"99729699999","2022-01-03T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","10189,1","3,1,018,1,+999,9","5,99,0082,1,999","+083,1","SYN080BLTM2 46/// /0412 11007 40189 53018 91400 222// 00083 333 91216 555 11012 22013="
"99729699999","2022-01-03T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10181,1","9,9,011,1,+999,9","5,99,0113,1,999","+077,1","SYN080BLTM2 46/// /0416 11013 40181 50011 91500 222// 00077 333 91222 555 11017 22018="
"99729699999","2022-01-03T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","040,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10165,1","8,1,014,1,+999,9","5,99,0124,1,999","+077,1","SYN080BLTM2 46/// /0420 11022 40165 58014 91600 222// 00077 333 91224 555 11021 22023="
"99729699999","2022-01-03T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","10174,1","5,1,015,1,+999,9","5,99,0082,1,999","+076,1","SYN080BLTM2 46/// /0212 11023 40174 55015 91700 222// 00076 333 91216 555 11013 22014="
"99729699999","2022-01-03T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","10146,1","8,1,035,1,+999,9","5,99,0129,1,999","+074,1","SYN080BLTM2 46/// /0219 11027 40146 58035 91800 222// 00074 333 91225 555 11020 22022="
"99729699999","2022-01-03T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","10164,1","5,1,000,1,+999,9","5,99,0118,1,999","+074,1","SYN080BLTM2 46/// /0219 11028 40164 55000 91900 222// 00074 333 91223 555 11020 22022="
"99729699999","2022-01-03T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10184,1","3,1,010,1,+999,9","5,99,0124,1,999","+077,1","SYN080BLTM2 46/// /0116 11016 40184 53010 92000 222// 00077 333 91224 555 11017 22019="
"99729699999","2022-01-03T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","10198,1","1,1,052,1,+999,9","5,99,0088,1,999","+077,1","SYN080BLTM2 46/// /3612 11009 40198 51052 92100 222// 00077 333 91217 555 11013 22014="
"99729699999","2022-01-03T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10209,1","1,1,045,1,+999,9","5,99,0098,1,999","+079,1","SYN080BLTM2 46/// /3612 11006 40209 51045 92200 222// 00079 333 91219 555 11012 22013="
"99729699999","2022-01-03T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10221,1","1,1,037,1,+999,9","5,99,0077,1,999","+077,1","SYN080BLTM2 46/// /3611 11008 40221 51037 92300 222// 00077 333 91215 555 11011 22012="
"99729699999","2022-01-04T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10230,1","1,1,032,1,+999,9","5,99,0067,1,999","+081,1","SYN080BLTM2 46/// /0109 11008 40230 51032 90000 222// 00081 333 91213 555 11009 22010="
"99729699999","2022-01-04T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","010,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10237,1","1,1,028,1,+999,9","5,99,0072,1,999","+083,1","SYN080BLTM2 46/// /0111 11008 40237 51028 90100 222// 00083 333 91214 555 11011 22012="
"99729699999","2022-01-04T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","360,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10246,1","2,1,025,1,+999,9","5,99,0072,1,999","+085,1","SYN080BLTM2 46/// /3609 11005 40246 52025 90200 222// 00085 333 91214 555 11009 22010="
