"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","SA1","REM"
"99843599999","2022-01-02T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0102,1","+9999,9","10104,1","1,1,018,1,+999,9",,"SYN042OBGN6 46/// ///// 11102 40104 51018 91600="
"99843599999","2022-01-02T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0105,1","+9999,9","10103,1","1,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 11105 40103 51008 91700="
"99843599999","2022-01-02T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0103,1","+9999,9","10104,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11103 40104 54000 91800="
"99843599999","2022-01-02T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0096,1","+9999,9","10115,1","3,1,011,1,+999,9",,"SYN042OBGN6 46/// ///// 11096 40115 53011 91900="
"99843599999","2022-01-02T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0084,1","+9999,9","10124,1","3,1,021,1,+999,9",,"SYN042OBGN6 46/// ///// 11084 40124 53021 92000="
"99843599999","2022-01-02T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0088,1","+9999,9","10133,1","1,1,029,1,+999,9",,"SYN042OBGN6 46/// ///// 11088 40133 51029 92100="
"99843599999","2022-01-02T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0089,1","+9999,9","10153,1","3,1,038,1,+999,9",,"SYN042OBGN6 46/// ///// 11089 40153 53038 92200="
"99843599999","2022-01-02T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0093,1","+9999,9","10166,1","3,1,042,1,+999,9",,"SYN042OBGN6 46/// ///// 11093 40166 53042 92300="
"99843599999","2022-01-03T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0101,1","+9999,9","10178,1","1,1,045,1,+999,9",,"SYN042OBGN6 46/// ///// 11101 40178 51045 90000="
"99843599999","2022-01-03T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0107,1","+9999,9","10189,1","1,1,036,1,+999,9",,"SYN042OBGN6 46/// ///// 11107 40189 51036 90100="
"99843599999","2022-01-03T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","10194,1","1,1,028,1,+999,9",,"SYN042OBGN6 46/// ///// 11111 40194 51028 90200="
"99843599999","2022-01-03T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0122,1","+9999,9","10204,1","1,1,026,1,+999,9",,"SYN042OBGN6 46/// ///// 11122 40204 51026 90300="
"99843599999","2022-01-03T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0130,1","+9999,9","10212,1","3,1,023,1,+999,9",,"SYN042OBGN6 46/// ///// 11130 40212 53023 90400="
"99843599999","2022-01-03T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0138,1","+9999,9","10207,1","9,9,013,1,+999,9",,"SYN042OBGN6 46/// ///// 11138 40207 50013 90500="
"99843599999","2022-01-03T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0142,1","+9999,9","10218,1","3,1,014,1,+999,9",,"SYN042OBGN6 46/// ///// 11142 40218 53014 90600="
"99843599999","2022-01-03T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0144,1","+9999,9","10232,1","3,1,020,1,+999,9",,"SYN042OBGN6 46/// ///// 11144 40232 53020 90700="
"99843599999","2022-01-03T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0152,1","+9999,9","10242,1","1,1,035,1,+999,9",,"SYN042OBGN6 46/// ///// 11152 40242 51035 90800="
"99843599999","2022-01-03T09:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0158,1","+9999,9","10248,1","1,1,030,1,+999,9",,"SYN042OBGN6 46/// ///// 11158 40248 51030 90900="
"99843599999","2022-01-03T10:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0165,1","+9999,9","10258,1","2,1,026,1,+999,9",,"SYN042OBGN6 46/// ///// 11165 40258 52026 91000="
"99843599999","2022-01-03T11:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0171,1","+9999,9","10259,1","1,1,017,1,+999,9",,"SYN042OBGN6 46/// ///// 11171 40259 51017 91100="
"99843599999","2022-01-03T12:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0171,1","+9999,9","10257,1","1,1,009,1,+999,9",,"SYN042OBGN6 46/// ///// 11171 40257 51009 91200="
"99843599999","2022-01-03T13:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0176,1","+9999,9","10258,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11176 40258 54000 91300="
"99843599999","2022-01-03T14:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0174,1","+9999,9","10267,1","3,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 11174 40267 53008 91400="
"99843599999","2022-01-03T15:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0163,1","+9999,9","10272,1","3,1,015,1,+999,9",,"SYN042OBGN6 46/// ///// 11163 40272 53015 91500="
"99843599999","2022-01-03T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0157,1","+9999,9","10271,1","1,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 11157 40271 51013 91600="
"99843599999","2022-01-03T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0150,1","+9999,9","10263,1","8,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11150 40263 58004 91700="
"99843599999","2022-01-03T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0140,1","+9999,9","10255,1","8,1,017,1,+999,9",,"SYN042OBGN6 46/// ///// 11140 40255 58017 91800="
"99843599999","2022-01-03T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0128,1","+9999,9","10246,1","8,1,025,1,+999,9",,"SYN042OBGN6 46/// ///// 11128 40246 58025 91900="
"99843599999","2022-01-03T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0114,1","+9999,9","10253,1","5,1,010,1,+999,9",,"SYN042OBGN6 46/// ///// 11114 40253 55010 92000="
"99843599999","2022-01-03T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","10254,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11111 40254 55000 92100="
"99843599999","2022-01-03T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0113,1","+9999,9","10254,1","1,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 11113 40254 51008 92200="
