"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AU1","AU2","AW1","AW2","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"74499404741","2020-01-01T00:55:00","4","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","99999","V020","270,1,N,0051,1","01280,1,9,N","016093,1,9,9","+0010,1","+0010,1","99999,9",,,,,,,,,,,"2,99,1,+00335,1,9","3,99,1,+01280,1,9","4,99,1,+01494,1,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","10017,1,99999,9",,,,"0082,1","MET068METAR KSCH 010055Z 27010G16KT 10SM SCT011 BKN042 OVC049 01/01 A2958=",
"74499404741","2020-01-01T01:54:00","4","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","99999","V020","240,1,N,0021,1","02896,1,9,N","016093,1,9,9","+0010,1","+0000,1","99999,9",,,,,,,,,,,"2,99,1,+00427,1,9","2,99,1,+02134,1,9","3,99,1,+02896,1,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10017,1,99999,9",,,,,"MET065METAR KSCH 010154Z 24004KT 10SM SCT014 SCT070 BKN095 01/00 A2958=",
"74499404741","2020-01-01T02:59:00","4","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","99999","V020","270,1,N,0036,1","03353,1,9,N","016093,1,9,9","+0010,1","-0010,1","99999,9",,,,,,,,,,,"2,99,1,+01219,1,9","2,99,1,+01829,1,9","4,99,1,+03353,1,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10017,1,99999,9",,,,,"MET075METAR KSCH 010259Z 27007KT 10SM SCT040 SCT060 OVC110 01/M01 A2958 RMK LAST=",
"74499404741","2020-01-02T12:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10112,5,09975,5",,,,,"MET07701/02/20 07:50:02 METAR KSCH 021250Z 19004KT 10SM CLR M02/M06 A2986 RMK FIRST","R01   M027TMP046R02   M067DPT046"
"74499404741","2020-01-02T13:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","160,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0010,C","-0050,C","99999,9",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10119,5,09981,5",,,,,"MET07101/02/20 08:50:02 METAR KSCH 021350Z 16003KT 10SM CLR M01/M05 A2988 RMK","R01   M017TMP046R02   M057DPT046"
"74499404741","2020-01-02T14:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","200,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0000,C","-0050,C","99999,9",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10119,5,09981,5",,,,,"MET07001/02/20 09:45:02 METAR KSCH 021445Z 20005KT 10SM CLR 00/M05 A2988 RMK","R01    007TMP046R02   M057DPT046"
"74499404741","2020-01-02T16:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","180,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0020,C","-0040,C","99999,9",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10105,5,09968,5",,,,,"MET07001/02/20 11:45:02 METAR KSCH 021645Z 18003KT 10SM CLR 02/M04 A2984 RMK","R01    027TMP046R02   M047DPT046"
"74499404741","2020-01-02T18:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0050,C","-0030,C","99999,9",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10091,5,09954,5",,,,,"MET07001/02/20 13:45:02 METAR KSCH 021845Z 00000KT 10SM CLR 05/M03 A2980 RMK","R01    057TMP046R02   M037DPT046"
"74499404741","2020-01-02T19:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0026,5","22000,5,9,N","024140,5,N,5","+0060,C","-0030,C","99999,9",,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9","10095,5,09958,5",,,,,"MET07301/02/20 14:50:02 METAR KSCH 021950Z 19005KT 15SM FEW250 06/M03 A2981 RMK","R01    067TMP046R02   M037DPT046D01      0ADE726"
"74499404741","2020-01-02T20:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","170,5,N,0021,5","22000,5,9,N","024140,5,N,5","+0050,C","-0030,C","99999,9",,,,,,,,"04,5,+07620,5,99,9",,,"2,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,07620,1,99,9,99,9","10091,5,09954,5",,,,,"MET07301/02/20 15:50:02 METAR KSCH 022050Z 17004KT 15SM SCT250 05/M03 A2980 RMK","R01    057TMP046R02   M037DPT046D01      0ADE726"
"74499404741","2020-01-02T21:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","190,5,N,0021,5","22000,5,9,N","024140,5,N,5","+0040,C","-0020,C","99999,9",,,,,,,,"04,5,+07620,5,99,9",,,"2,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,07620,1,99,9,99,9","10085,5,09948,5",,,,,"MET07301/02/20 16:50:02 METAR KSCH 022150Z 19004KT 15SM SCT250 04/M02 A2978 RMK","R01    047TMP046R02   M027DPT046D01      0ADE726"
"74499404741","2020-01-02T22:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0040,C","-0020,C","99999,9",,,,,,,,"04,5,+01981,5,99,9",,,"2,99,1,+01981,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01981,1,99,9,99,9","10081,5,09944,5",,,,,"MET07301/02/20 17:55:02 METAR KSCH 022255Z 00000KT 10SM SCT065 04/M02 A2977 RMK","R01    047TMP046R02   M027DPT046D01      0ADE726"
"74499404741","2020-01-02T23:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","170,5,N,0015,5","01981,5,M,N","016093,5,N,5","+0050,C","-0020,C","99999,9",,,,,,,,"07,5,+01981,5,99,9",,,"3,99,1,+01981,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10081,5,09944,5",,,,,"MET07301/02/20 18:55:02 METAR KSCH 022355Z 17003KT 10SM BKN065 05/M02 A2977 RMK","R01    057TMP046R02   M027DPT046"
"74499404741","2020-01-03T00:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01676,5,M,N","016093,5,N,5","+0050,C","-0020,C","99999,9",,,,,,,,"08,5,+01676,5,99,9",,,"4,99,1,+01676,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9","10081,5,09944,5",,,,,"MET07301/02/20 19:49:01 METAR KSCH 030049Z 00000KT 10SM OVC055 05/M02 A2977 RMK","R01    057TMP046R02   M027DPT046"
"74499404741","2020-01-03T01:53:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01524,5,M,N","016093,5,N,5","+0040,C","-0020,C","99999,9",,,,,,,,"07,5,+01524,5,99,9","08,5,+01829,5,99,9",,"3,99,1,+01524,5,9","4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10085,5,09948,5",,,,,"MET08001/02/20 20:53:01 METAR KSCH 030153Z 00000KT 10SM BKN050 OVC060 04/M02 A2978 RMK","R01    047TMP046R02   M027DPT046"
"74499404741","2020-01-03T02:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01524,5,M,N","016093,5,N,5","+0040,C","-0030,C","99999,9",,,,,,,,"08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10088,5,09951,5",,,,,"MET07801/02/20 21:55:01 METAR KSCH 030255Z 00000KT 10SM OVC050 04/M03 A2979 RMK LAST","R01    047TMP046R02   M037DPT046"
"74499404741","2020-01-03T12:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01341,5,M,N","016093,5,N,5","+0010,C","-0020,C","99999,9",,,,,,,,"08,5,+01341,5,99,9",,,"4,99,1,+01341,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01341,1,99,9,99,9","10085,5,09948,5",,,,,"MET07901/03/20 07:46:02 METAR KSCH 031246Z 00000KT 10SM OVC044 01/M02 A2978 RMK FIRST","R01    017TMP046R02   M027DPT046"
"74499404741","2020-01-03T13:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","220,5,N,0015,5","01280,5,M,N","016093,5,N,5","+9999,9","-0010,C","99999,9",,,,,,,,"08,5,+01280,5,99,9",,,"4,99,1,+01280,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01280,1,99,9,99,9","10085,5,09948,5",,,,,"MET07301/03/20 08:47:02 METAR KSCH 031347Z 22003KT 10SM OVC042 02/M01 A2978 RMK","Q0122    3ATOT  Q02 +02203ATOT  R01   0227TMP046R02   M017DPT046"
"74499404741","2020-01-03T14:59:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0030,C","-0010,C","99999,9",,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9","10091,5,09954,5",,,,,"MET07301/03/20 09:59:02 METAR KSCH 031459Z 00000KT 10SM SCT120 03/M01 A2980 RMK","R01    037TMP046R02   M017DPT046D01      0ADE726"
"74499404741","2020-01-03T15:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03353,5,M,N","016093,5,N,5","+0040,C","-0010,C","99999,9",,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9","10091,5,09954,5",,,,,"MET07301/03/20 10:50:02 METAR KSCH 031550Z 00000KT 10SM BKN110 04/M01 A2980 RMK","R01    047TMP046R02   M017DPT046"
"74499404741","2020-01-03T16:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03353,5,M,N","016093,5,N,5","+0040,C","-0010,C","99999,9",,,,,,,,"08,5,+03353,5,99,9",,,"4,99,1,+03353,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9","10078,5,09941,5",,,,,"MET07301/03/20 11:48:02 METAR KSCH 031648Z 00000KT 10SM OVC110 04/M01 A2976 RMK","R01    047TMP046R02   M017DPT046"
"74499404741","2020-01-03T17:54:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03353,5,M,N","016093,5,N,5","+0060,C","-0010,C","99999,9",,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9","10068,5,09931,5",,,,,"MET07301/03/20 12:54:02 METAR KSCH 031754Z 00000KT 10SM BKN110 06/M01 A2973 RMK","R01    067TMP046R02   M017DPT046"
"74499404741","2020-01-03T18:57:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0060,C","+0000,C","99999,9",,,,,,,,"04,5,+02743,5,99,9","08,5,+03658,5,99,9",,"2,99,1,+02743,5,9","4,99,1,+03658,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9","10068,5,09931,5",,,,,"MET07901/03/20 13:57:02 METAR KSCH 031857Z 00000KT 10SM SCT090 OVC120 06/00 A2973 RMK","R01    067TMP046R02    007DPT046"
"74499404741","2020-01-03T20:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01097,5,M,N","016093,5,N,5","+0060,C","+0010,C","99999,9",,,,"1,0,01,0,0,1,5",,"51,5",,"07,5,+01097,5,99,9","08,5,+02286,5,99,9",,"3,99,1,+01097,5,9","4,99,1,+02286,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9","10078,5,09941,5","51,5",,,,"MET08301/03/20 15:55:02 METAR KSCH 032055Z 00000KT 10SM -DZ BKN036 OVC075 06/01 A2976 RMK","R01    067TMP046R02    017DPT046"
"74499404741","2020-01-03T21:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01158,5,M,N","016093,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,"07,5,+01158,5,99,9","08,5,+03658,5,99,9",,"3,99,1,+01158,5,9","4,99,1,+03658,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01158,1,99,9,99,9","10081,5,09944,5",,,,,"MET07901/03/20 16:55:02 METAR KSCH 032155Z 00000KT 10SM BKN038 OVC120 04/01 A2977 RMK","R01    047TMP046R02    017DPT046"
"74499404741","2020-01-03T22:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01097,5,M,N","016093,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,"08,5,+01097,5,99,9",,,"4,99,1,+01097,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01097,1,99,9,99,9","10081,5,09944,5",,,,,"MET07201/03/20 17:55:02 METAR KSCH 032255Z 00000KT 10SM OVC036 04/01 A2977 RMK","R01    047TMP046R02    017DPT046"
"74499404741","2020-01-03T23:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","00975,5,M,N","016093,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,"08,5,+00975,5,99,9",,,"4,99,1,+00975,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00975,1,99,9,99,9","10085,5,09948,5",,,,,"MET07201/03/20 18:48:02 METAR KSCH 032348Z 00000KT 10SM OVC032 04/01 A2978 RMK","R01    047TMP046R02    017DPT046"
"74499404741","2020-01-04T01:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","01036,5,M,N","016093,5,N,5","+0030,C","+0010,C","99999,9",,,,,,,,"08,5,+01036,5,99,9",,,"4,99,1,+01036,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01036,1,99,9,99,9","10095,5,09958,5",,,,,"MET07201/03/20 20:48:01 METAR KSCH 040148Z 00000KT 10SM OVC034 03/01 A2981 RMK","R01    037TMP046R02    017DPT046"
"74499404741","2020-01-04T02:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","00701,5,M,N","016093,5,N,5","+0030,C","+0010,C","99999,9",,,,,,,,"07,5,+00701,5,99,9","08,5,+01067,5,99,9",,"3,99,1,+00701,5,9","4,99,1,+01067,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10098,5,09961,5",,,,,"MET08401/03/20 21:55:01 METAR KSCH 040255Z 00000KT 10SM BKN023 OVC035 03/01 A2982 RMK LAST","R01    037TMP046R02    017DPT046"
"74499404741","2020-01-04T04:59:00","O","42.85","-73.95","115.2","SCHENECTADY, NY US","SOD  ","KSCH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,14,DZ  ,5",,,,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-04T12:59:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","020,5,N,0015,5","00457,5,M,N","004023,5,N,5","+0030,C","+0030,C","99999,9",,,,,,,,"04,5,+00091,5,99,9","08,5,+00457,5,99,9",,"2,99,1,+00091,5,9","4,99,1,+00457,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10054,5,09918,5",,,,,"MET08801/04/20 07:59:02 METAR KSCH 041259Z 02003KT 2 1/2SM SCT003 OVC015 03/03 A2969 RMK FIRST","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T13:57:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","030,5,N,0015,5","00122,5,M,N","999999,9,N,5","+0030,C","+0030,C","99999,9",,,,"0,0,00,0,0,1,7",,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,,,"10054,5,09918,5","53,5",,,,"MET07501/04/20 08:57:02 METAR KSCH 041357Z 03003KT 2 SM DZ OVC004 03/03 A2969 RMK","R01    037TMP046R02    037DPT046R032 SM D7AWW013D01      0ADE735"
"74499404741","2020-01-04T14:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","040,5,N,0031,5","00122,5,M,N","999999,9,N,5","+0040,C","+0030,C","99999,9",,,,"0,0,00,0,0,1,7",,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,,,"10047,5,09911,5","53,5",,,,"MET07501/04/20 09:52:02 METAR KSCH 041452Z 04006KT 2 SM DZ OVC004 04/03 A2967 RMK","R01    047TMP046R02    037DPT046R032 SM D7AWW013D01      0ADE735"
"74499404741","2020-01-04T15:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","050,5,N,0041,5","00122,5,M,N","999999,9,N,5","+0030,C","+0030,C","99999,9",,,,"0,0,00,0,0,1,7",,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,,,"10041,5,09904,5","51,5",,,,"MET07601/04/20 10:48:02 METAR KSCH 041548Z 05008KT 2 SM -DZ OVC004 03/03 A2965 RMK","R01    037TMP046R02    037DPT046R032 SM -7AWW013D01      0ADE735"
"74499404741","2020-01-04T16:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","040,5,N,0041,5","00122,5,M,N","999999,9,N,5","+0030,C","+0030,C","99999,9",,,,"0,0,00,0,0,1,7",,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,,,"10027,5,09891,5","53,5",,,,"MET07501/04/20 11:46:02 METAR KSCH 041646Z 04008KT 2 SM DZ OVC004 03/03 A2961 RMK","R01    037TMP046R02    037DPT046R032 SM D7AWW013D01      0ADE735"
"74499404741","2020-01-04T17:59:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","050,5,N,0036,5","00122,5,M,N","004023,5,N,5","+0030,C","+0030,C","99999,9",,,,"1,0,02,0,0,1,5",,"61,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10014,5,09877,5","61,5",,,,"MET07901/04/20 12:59:02 METAR KSCH 041759Z 05007KT 2 1/2SM -RA OVC004 03/03 A2957 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T18:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","010,5,N,0041,5","00122,5,M,N","004828,5,N,5","+0030,C","+0030,C","99999,9",,,,"1,0,02,0,0,1,5",,"61,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10010,5,09874,5","61,5",,,,"MET07501/04/20 13:45:02 METAR KSCH 041845Z 01008KT 3SM -RA OVC004 03/03 A2956 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T19:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","030,5,N,0021,5","00122,5,M,N","006437,5,N,5","+0030,C","+0030,C","99999,9",,,,"0,0,00,1,0,1,5",,"10,5",,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9","10010,5,09874,5","10,1",,,,"MET07401/04/20 14:55:02 METAR KSCH 041955Z 03004KT 4SM BR OVC004 03/03 A2956 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T20:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","340,5,N,0015,5","00183,5,M,N","003219,5,N,5","+0030,C","+0030,C","99999,9",,,,"0,0,00,1,0,1,5",,"10,5",,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10017,5,09881,5","10,1",,,,"MET07401/04/20 15:46:02 METAR KSCH 042046Z 34003KT 2SM BR OVC006 03/03 A2958 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T21:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","320,5,N,0015,5","00335,5,M,N","016093,5,N,5","+0030,C","+0030,C","99999,9",,,,,,,,"07,5,+00335,5,99,9","07,5,+00640,5,99,9","08,5,+00792,5,99,9","3,99,1,+00335,5,9","3,99,1,+00640,5,9","4,99,1,+00792,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","10020,5,09884,5",,,,,"MET08601/04/20 16:55:02 METAR KSCH 042155Z 32003KT 10SM BKN011 BKN021 OVC026 03/03 A2959 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T22:54:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0036,5","00274,5,M,N","016093,5,N,5","+0030,C","+0030,C","99999,9",,,,,,,,"08,5,+00274,5,99,9",,,"4,99,1,+00274,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10020,5,09884,5",,,,,"MET07201/04/20 17:54:02 METAR KSCH 042254Z 30007KT 10SM OVC009 03/03 A2959 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-04T23:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","360,5,N,0026,5","00274,5,M,N","008047,5,N,5","+0030,C","+0030,C","99999,9",,,,"0,0,00,1,0,1,5",,"10,5",,"08,5,+00274,5,99,9",,,"4,99,1,+00274,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10020,5,09884,5","10,1",,,,"MET07401/04/20 18:49:02 METAR KSCH 042349Z 36005KT 5SM BR OVC009 03/03 A2959 RMK","R01    037TMP046R02    037DPT046"
"74499404741","2020-01-05T00:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","00213,5,M,N","004023,5,N,5","+0020,C","+0020,C","99999,9",,,,"1,0,01,0,0,2,5","0,0,00,1,0,3,5","10,5","51,5","08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,,,,"10030,5,09894,5","10,5","51,5",,,"MET08101/04/20 19:51:01 METAR KSCH 050051Z 00000KT 2 1/2SM -DZBR OVC007 02/02 A2962 RMK","R01    027TMP046R02    027DPT046D01      0ADE735"
"74499404741","2020-01-05T01:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","00427,5,M,N","011265,5,N,5","+0020,C","+0020,C","99999,9",,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","10034,5,09897,5",,,,,"MET07601/04/20 20:50:01 METAR KSCH 050150Z 00000KT 7SM OVC014 02/02 A2963 RMK LAST","R01    027TMP046R02    027DPT046"
"74499404741","2020-01-05T04:59:00","O","42.85","-73.95","115.2","SCHENECTADY, NY US","SOD  ","KSCH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,16,RA  ,5","AU,14,DZ  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,
"74499404741","2020-01-05T12:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0072,5","01067,5,M,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10081,5,09944,5",,,,"0139,5","MET08201/05/20 07:50:02 METAR KSCH 051250Z 31014G27KT 10SM BKN035 00/M06 A2977 RMK FIRST","R01    007TMP046R02   M067DPT046"
"74499404741","2020-01-05T13:59:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0057,5","01006,5,M,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,"07,5,+01006,5,99,9",,,"3,99,1,+01006,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01006,1,99,9,99,9","10095,5,09958,5",,,,"0108,5","MET07601/05/20 08:59:02 METAR KSCH 051359Z 31011G21KT 10SM BKN033 00/M06 A2981 RMK","R01    007TMP046R02   M067DPT046"
"74499404741","2020-01-05T14:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0051,5","00884,5,M,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,"07,5,+00884,5,99,9","07,5,+01036,5,99,9",,"3,99,1,+00884,5,9","3,99,1,+01036,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9","10098,5,09961,5",,,,"0103,5","MET08301/05/20 09:50:02 METAR KSCH 051450Z 30010G20KT 10SM BKN029 BKN034 00/M06 A2982 RMK","R01    007TMP046R02   M067DPT046"
