"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99729699999","2020-01-01T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0099,1","+9999,9","10051,1","3,1,011,1,+999,9","5,99,0077,1,999","+062,1","SYN080BLTM2 46/// /3209 10099 40051 53011 90000 222// 00062 333 91215 555 11009 22010="
"99729699999","2020-01-01T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0087,1","+9999,9","10054,1","3,1,012,1,+999,9","5,99,0067,1,999","+062,1","SYN080BLTM2 46/// /3309 10087 40054 53012 90100 222// 00062 333 91213 555 11010 22011="
"99729699999","2020-01-01T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","10062,1","3,1,018,1,+999,9","5,99,0108,1,999","+061,1","SYN080BLTM2 46/// /3309 10081 40062 53018 90200 222// 00061 333 91221 555 11009 22010="
"99729699999","2020-01-01T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0078,1","+9999,9","10065,1","2,1,014,1,+999,9","5,99,0093,1,999","+063,1","SYN080BLTM2 46/// /3310 10078 40065 52014 90300 222// 00063 333 91218 555 11011 22012="
"99729699999","2020-01-01T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0074,1","+9999,9","10069,1","1,1,015,1,+999,9","5,99,0088,1,999","+064,1","SYN080BLTM2 46/// /3108 10074 40069 51015 90400 222// 00064 333 91217 555 11008 22009="
"99729699999","2020-01-01T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","10065,1","9,9,003,1,+999,9","5,99,0057,1,999","+064,1","SYN080BLTM2 46/// /3207 10069 40065 50003 90500 222// 00064 333 91211 555 11007 22008="
"99729699999","2020-01-01T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10068,1","1,1,003,1,+999,9","5,99,0062,1,999",,"SYN068BLTM2 46/// /3306 1//// 40068 51003 90600 333 91212 555 11006 22007="
"99729699999","2020-01-01T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10073,1","3,1,004,1,+999,9","5,99,0077,1,999",,"SYN068BLTM2 46/// /3206 1//// 40073 53004 90700 333 91215 555 11007 22007="
"99729699999","2020-01-01T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10077,1","3,1,012,1,+999,9","5,99,0041,1,999","+064,1","SYN080BLTM2 46/// /3305 10058 40077 53012 90800 222// 00064 333 91208 555 11005 22006="
"99729699999","2020-01-01T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10077,1","1,1,009,1,+999,9","5,99,0026,1,999","+065,1","SYN080BLTM2 46/// /3103 10056 40077 51009 90900 222// 00065 333 91205 555 11003 22003="
"99729699999","2020-01-01T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10080,1","1,1,007,1,+999,9","5,99,0026,1,999","+065,1","SYN080BLTM2 46/// /3304 10056 40080 51007 91000 222// 00065 333 91205 555 11004 22004="
"99729699999","2020-01-01T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10083,1","3,1,006,1,+999,9","5,99,0041,1,999","+067,1","SYN080BLTM2 46/// /3204 10056 40083 53006 91100 222// 00067 333 91208 555 11005 22005="
"99729699999","2020-01-01T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10086,1","2,1,009,1,+999,9","5,99,0051,1,999",,"SYN068BLTM2 46/// /3306 1//// 40086 52009 91200 333 91210 555 11006 22007="
"99729699999","2020-01-01T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10091,1","3,1,011,1,+999,9","5,99,0031,1,999","+067,1","SYN080BLTM2 46/// /3102 1//// 40091 53011 91300 222// 00067 333 91206 555 11002 22003="
"99729699999","2020-01-01T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0057,1","+9999,9","10100,1","3,1,017,1,+999,9","5,99,0036,1,999","+067,1","SYN080BLTM2 46/// /3204 10057 40100 53017 91400 222// 00067 333 91207 555 11004 22004="
"99729699999","2020-01-01T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0057,1","+9999,9","10108,1","3,1,022,1,+999,9","5,99,0051,1,999","+067,1","SYN080BLTM2 46/// /3305 10057 40108 53022 91500 222// 00067 333 91210 555 11005 22005="
"99729699999","2020-01-01T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10109,1",,"5,99,0067,1,999","+068,1","SYN074BLTM2 46/// /3409 10060 40109 91536 222// 00068 333 91213 555 11009 22010="
"99729699999","2020-01-01T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0072,1","+9999,9","10099,1","4,1,000,1,+999,9","5,99,0072,1,999","+067,1","SYN080BLTM2 46/// /3307 10072 40099 54000 91700 222// 00067 333 91214 555 11008 22008="
"99729699999","2020-01-01T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0077,1","+9999,9","10093,1","7,1,015,1,+999,9","5,99,0062,1,999","+068,1","SYN080BLTM2 46/// /3408 10077 40093 57015 91800 222// 00068 333 91212 555 11009 22009="
"99729699999","2020-01-01T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0078,1","+9999,9","10093,1",,"5,99,0072,1,999","+066,1","SYN074BLTM2 46/// /3006 10078 40093 91836 222// 00066 333 91214 555 11006 22007="
"99729699999","2020-01-01T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0089,1","+9999,9","10096,1","5,1,003,1,+999,9","5,99,0051,1,999","+067,1","SYN080BLTM2 46/// /3105 10089 40096 55003 92000 222// 00067 333 91210 555 11005 22006="
"99729699999","2020-01-01T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0087,1","+9999,9","10105,1","3,1,012,1,+999,9","5,99,0062,1,999","+067,1","SYN080BLTM2 46/// /3303 10087 40105 53012 92100 222// 00067 333 91212 555 11003 22004="
"99729699999","2020-01-01T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0082,1","+9999,9","10113,1","3,1,021,1,+999,9","5,99,0041,1,999","+065,1","SYN080BLTM2 46/// /3204 10082 40113 53021 92200 222// 00065 333 91208 555 11004 22005="
"99729699999","2020-01-01T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0075,1","+9999,9","10117,1","1,1,021,1,+999,9","5,99,0026,1,999","+071,1","SYN080BLTM2 46/// /3303 10075 40117 51021 92300 222// 00071 333 91205 555 11003 22004="
"99729699999","2020-01-02T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10122,1","1,1,017,1,+999,9","5,99,0015,1,999",,"SYN068BLTM2 46/// /0000 1//// 40122 51017 90000 333 91203 555 11001 22001="
"99729699999","2020-01-02T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","270,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","10128,1","3,1,015,1,+999,9","5,99,0010,1,999","+071,1","SYN080BLTM2 46/// /2701 10051 40128 53015 90100 222// 00071 333 91202 555 11001 22001="
"99729699999","2020-01-02T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","260,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","10132,1","1,1,015,1,+999,9","5,99,0010,1,999","+071,1","SYN080BLTM2 46/// /2601 10050 40132 51015 90200 222// 00071 333 91202 555 11001 22001="
"99729699999","2020-01-02T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","10135,1","1,1,013,1,+999,9","5,99,0021,1,999","+072,1","SYN080BLTM2 46/// /2603 10037 40135 51013 90300 222// 00072 333 91204 555 11003 22003="
"99729699999","2020-01-02T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","260,1,N,0005,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10136,1","1,1,008,1,+999,9","5,99,0010,1,999","+072,1","SYN080BLTM2 46/// /2601 1//// 40136 51008 90400 222// 00072 333 91202 555 11001 22001="
"99729699999","2020-01-02T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","10137,1","1,1,005,1,+999,9","5,99,0021,1,999","+071,1","SYN080BLTM2 46/// /2703 10022 40137 51005 90500 222// 00071 333 91204 555 11003 22003="
"99729699999","2020-01-02T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10136,1","4,1,000,1,+999,9","5,99,0005,1,999","+072,1","SYN080BLTM2 46/// /0000 10014 40136 54000 90600 222// 00072 333 91201 555 11000 22000="
"99729699999","2020-01-02T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10143,1","3,1,007,1,+999,9","5,99,0015,1,999","+071,1","SYN080BLTM2 46/// /0000 10013 40143 53007 90700 222// 00071 333 91203 555 11000 22000="
"99729699999","2020-01-02T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10144,1","2,1,007,1,+999,9","5,99,0010,1,999","+071,1","SYN080BLTM2 46/// /2702 10006 40144 52007 90800 222// 00071 333 91202 555 11002 22002="
"99729699999","2020-01-02T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10148,1","1,1,012,1,+999,9","5,99,0010,1,999",,"SYN068BLTM2 46/// /0000 1//// 40148 51012 90900 333 91202 555 11001 22001="
"99729699999","2020-01-02T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","10147,1","2,1,004,1,+999,9","5,99,0005,1,999","+071,1","SYN080BLTM2 46/// /0000 10005 40147 52004 91000 222// 00071 333 91201 555 11000 22000="
"99729699999","2020-01-02T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10150,1","1,1,006,1,+999,9","5,99,0005,1,999","+070,1","SYN080BLTM2 46/// /0000 10008 40150 51006 91100 222// 00070 333 91201 555 11001 22001="
"99729699999","2020-01-02T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10154,1","3,1,006,1,+999,9","5,99,0010,1,999","+068,1","SYN080BLTM2 46/// /2301 10001 40154 53006 91200 222// 00068 333 91202 555 11001 22001="
"99729699999","2020-01-02T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","10152,1","1,1,005,1,+999,9","5,99,0010,1,999","+068,1","SYN080BLTM2 46/// /0000 10003 40152 51005 91300 222// 00068 333 91202 555 11001 22001="
"99729699999","2020-01-02T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10162,1",,"5,99,0015,1,999","+070,1","SYN074BLTM2 46/// /2501 10009 40162 91336 222// 00070 333 91203 555 11001 22001="
"99729699999","2020-01-02T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10159,1","2,1,005,1,+999,9","5,99,0026,1,999","+069,1","SYN080BLTM2 46/// /1704 10024 40159 52005 91500 222// 00069 333 91205 555 11004 22004="
"99729699999","2020-01-02T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10153,1","4,1,000,1,+999,9","5,99,0021,1,999","+070,1","SYN080BLTM2 46/// /1603 1//// 40153 54000 91600 222// 00070 333 91204 555 11003 22003="
"99729699999","2020-01-02T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10145,1",,"5,99,0026,1,999","+070,1","SYN074BLTM2 46/// /1702 10049 40145 91636 222// 00070 333 91205 555 11002 22003="
"99729699999","2020-01-02T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0073,1","+9999,9","10134,1","8,1,025,1,+999,9","5,99,0021,1,999","+069,1","SYN080BLTM2 46/// /1203 10073 40134 58025 91800 222// 00069 333 91204 555 11003 22004="
"99729699999","2020-01-02T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0079,1","+9999,9","10129,1","6,1,024,1,+999,9","5,99,0015,1,999","+069,1","SYN080BLTM2 46/// /0000 10079 40129 56024 91900 222// 00069 333 91203 555 11001 22001="
"99729699999","2020-01-02T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0075,1","+9999,9","10122,1","7,1,019,1,+999,9","5,99,0031,1,999","+069,1","SYN080BLTM2 46/// /1704 10075 40122 57019 92000 222// 00069 333 91206 555 11004 22004="
"99729699999","2020-01-02T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0089,1","+9999,9","10133,1","5,1,000,1,+999,9","5,99,0021,1,999","+067,1","SYN080BLTM2 46/// /2102 10089 40133 55000 92100 222// 00067 333 91204 555 11002 22002="
"99729699999","2020-01-02T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0076,1","+9999,9","10124,1","8,1,005,1,+999,9","5,99,0015,1,999","+067,1","SYN080BLTM2 46/// /1902 10076 40124 58005 92200 222// 00067 333 91203 555 11002 22002="
"99729699999","2020-01-02T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0077,1","+9999,9","10122,1",,"5,99,0005,1,999","+066,1","SYN074BLTM2 46/// /0000 10077 40122 92236 222// 00066 333 91201 555 11001 22001="
"99729699999","2020-01-03T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10118,1","7,1,015,1,+999,9","5,99,0015,1,999",,"SYN068BLTM2 46/// /2002 1//// 40118 57015 90000 333 91203 555 11002 22002="
"99729699999","2020-01-03T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0073,1","+9999,9","10125,1","4,1,000,1,+999,9","5,99,0005,1,999","+066,1","SYN080BLTM2 46/// /0000 10073 40125 54000 90100 222// 00066 333 91201 555 11001 22001="
"99729699999","2020-01-03T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0078,1","+9999,9","10109,1",,"5,99,0021,1,999","+066,1","SYN074BLTM2 46/// /0000 10078 40109 90142 222// 00066 333 91204 555 11001 22001="
"99729699999","2020-01-03T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","310,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0080,1","+9999,9","10112,1","8,1,006,1,+999,9","5,99,0015,1,999","+066,1","SYN080BLTM2 46/// /3101 10080 40112 58006 90300 222// 00066 333 91203 555 11001 22001="
"99729699999","2020-01-03T04:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","10114,1",,"5,99,0010,1,999","+066,1","SYN074BLTM2 46/// /0000 10081 40114 90336 222// 00066 333 91202 555 11000 22000="
"99729699999","2020-01-03T05:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0075,1","+9999,9","10104,1","7,1,006,1,+999,9","5,99,0005,1,999","+065,1","SYN080BLTM2 46/// /0000 10075 40104 57006 90500 222// 00065 333 91201 555 11001 22001="
"99729699999","2020-01-03T06:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0076,1","+9999,9","10102,1","7,1,010,1,+999,9","5,99,0000,1,999","+064,1","SYN080BLTM2 46/// /0000 10076 40102 57010 90600 222// 00064 333 91200 555 11000 22000="
"99729699999","2020-01-03T07:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0094,1","+9999,9","10099,1",,"5,99,0026,1,999","+064,1","SYN074BLTM2 46/// /2303 10094 40099 90636 222// 00064 333 91205 555 11003 22003="
"99729699999","2020-01-03T08:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0096,1","+9999,9","10104,1","5,1,000,1,+999,9","5,99,0026,1,999","+064,1","SYN080BLTM2 46/// /2403 10096 40104 55000 90800 222// 00064 333 91205 555 11003 22003="
"99729699999","2020-01-03T09:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0082,1","+9999,9","10105,1","2,1,003,1,+999,9","5,99,0021,1,999","+064,1","SYN080BLTM2 46/// /2302 10082 40105 52003 90900 222// 00064 333 91204 555 11002 22002="
"99729699999","2020-01-03T10:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10103,1","1,1,003,1,+999,9","5,99,0015,1,999","+063,1","SYN080BLTM2 46/// /2302 1//// 40103 51003 91000 222// 00063 333 91203 555 11002 22002="
"99729699999","2020-01-03T11:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","210,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0077,1","+9999,9","10094,1","8,1,010,1,+999,9","5,99,0015,1,999","+063,1","SYN080BLTM2 46/// /2101 10077 40094 58010 91100 222// 00063 333 91203 555 11001 22001="
"99729699999","2020-01-03T12:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","170,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0068,1","+9999,9","10092,1","7,1,013,1,+999,9","5,99,0021,1,999","+063,1","SYN080BLTM2 46/// /1701 10068 40092 57013 91200 222// 00063 333 91204 555 11001 22001="
"99729699999","2020-01-03T13:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0070,1","+9999,9","10092,1","6,1,011,1,+999,9","5,99,0015,1,999","+063,1","SYN080BLTM2 46/// /1703 10070 40092 56011 91300 222// 00063 333 91203 555 11003 22003="
"99729699999","2020-01-03T14:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0076,1","+9999,9","10111,1","3,1,017,1,+999,9","5,99,0005,1,999","+063,1","SYN080BLTM2 46/// /0000 10076 40111 53017 91400 222// 00063 333 91201 555 11000 22000="
"99729699999","2020-01-03T15:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","10097,1","9,9,005,1,+999,9","5,99,0026,1,999","+063,1","SYN080BLTM2 46/// /1803 10081 40097 50005 91500 222// 00063 333 91205 555 11003 22004="
"99729699999","2020-01-03T16:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0096,1","+9999,9","10095,1","1,1,003,1,+999,9","5,99,0031,1,999","+063,1","SYN080BLTM2 46/// /2503 10096 40095 51003 91600 222// 00063 333 91206 555 11003 22004="
"99729699999","2020-01-03T17:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0103,1","+9999,9","10084,1","6,1,027,1,+999,9","5,99,0026,1,999","+064,1","SYN080BLTM2 46/// /2503 10103 40084 56027 91700 222// 00064 333 91205 555 11003 22003="
"99729699999","2020-01-03T18:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0108,1","+9999,9","10082,1","7,1,015,1,+999,9","5,99,0026,1,999","+063,1","SYN080BLTM2 46/// /2703 10108 40082 57015 91800 222// 00063 333 91205 555 11003 22003="
"99729699999","2020-01-03T19:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0111,1","+9999,9","10085,1","5,1,010,1,+999,9","5,99,0015,1,999","+063,1","SYN080BLTM2 46/// /2302 10111 40085 55010 91900 222// 00063 333 91203 555 11002 22002="
"99729699999","2020-01-03T20:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0109,1","+9999,9","10084,1","4,1,000,1,+999,9","5,99,0010,1,999","+063,1","SYN080BLTM2 46/// /1802 10109 40084 54000 92000 222// 00063 333 91202 555 11002 22002="
"99729699999","2020-01-03T21:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","160,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0091,1","+9999,9","10096,1","3,1,014,1,+999,9","5,99,0015,1,999","+063,1","SYN080BLTM2 46/// /1601 10091 40096 53014 92100 222// 00063 333 91203 555 11001 22002="
"99729699999","2020-01-03T22:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0101,1","+9999,9","10093,1","9,9,008,1,+999,9","5,99,0010,1,999","+064,1","SYN080BLTM2 46/// /2202 10101 40093 50008 92200 222// 00064 333 91202 555 11002 22002="
"99729699999","2020-01-03T23:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0093,1","+9999,9","10097,1","1,1,013,1,+999,9","5,99,0015,1,999","+064,1","SYN080BLTM2 46/// /1902 10093 40097 51013 92300 222// 00064 333 91203 555 11002 22003="
"99729699999","2020-01-04T00:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0098,1","+9999,9","10096,1","5,1,000,1,+999,9","5,99,0005,1,999","+063,1","SYN080BLTM2 46/// /0000 10098 40096 55000 90000 222// 00063 333 91201 555 11000 22000="
"99729699999","2020-01-04T01:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0082,1","+9999,9","10096,1","1,1,003,1,+999,9","5,99,0026,1,999","+064,1","SYN080BLTM2 46/// /1803 10082 40096 51003 90100 222// 00064 333 91205 555 11003 22003="
"99729699999","2020-01-04T02:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0093,1","+9999,9","10107,1","3,1,010,1,+999,9","5,99,0010,1,999","+064,1","SYN080BLTM2 46/// /0902 10093 40107 53010 90200 222// 00064 333 91202 555 11002 22002="
"99729699999","2020-01-04T03:00:00","4","39.27","-76.57","10.0","BALTIMORE MD, MD US","FM-13","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0091,1","+9999,9","10083,1","8,1,013,1,+999,9","5,99,0021,1,999","+063,1","SYN080BLTM2 46/// /0802 10091 40083 58013 90300 222// 00063 333 91204 555 11002 22002="
