"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","SA1","REM"
"99843599999","2020-01-02T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10039,1","6,1,017,1,+999,9",,"SYN042OBGN6 46/// ///// 10063 40039 56017 92000="
"99843599999","2020-01-02T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10040,1","6,1,007,1,+999,9",,"SYN042OBGN6 46/// ///// 10064 40040 56007 92100="
"99843599999","2020-01-02T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10036,1","8,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 10059 40036 58004 92200="
"99843599999","2020-01-02T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10037,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10049 40037 54000 92300="
"99843599999","2020-01-03T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10039,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 1//// 40039 55000 90000="
"99843599999","2020-01-03T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0054,1","+9999,9","10040,1","2,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 10054 40040 52004 90100="
"99843599999","2020-01-03T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10041,1","2,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 1//// 40041 52004 90200="
"99843599999","2020-01-03T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10038,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10062 40038 50000 90300="
"99843599999","2020-01-03T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0061,1","+9999,9","10036,1","7,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 10061 40036 57004 90400="
"99843599999","2020-01-03T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","10036,1","6,1,005,1,+999,9",,"SYN042OBGN6 46/// ///// 10050 40036 56005 90500="
"99843599999","2020-01-03T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0040,1","+9999,9","10036,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10040 40036 54000 90600="
"99843599999","2020-01-03T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","10045,1","3,1,009,1,+999,9",,"SYN042OBGN6 46/// ///// 10046 40045 53009 90700="
"99843599999","2020-01-03T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","10048,1","3,1,012,1,+999,9",,"SYN042OBGN6 46/// ///// 10050 40048 53012 90800="
"99843599999","2020-01-03T09:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0048,1","+9999,9","10042,1","9,9,006,1,+999,9",,"SYN042OBGN6 46/// ///// 10048 40042 50006 90900="
"99843599999","2020-01-03T10:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10048,1","3,1,003,1,+999,9",,"SYN042OBGN6 46/// ///// 1//// 40048 53003 91000="
"99843599999","2020-01-03T11:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10047,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10049 40047 55000 91100="
"99843599999","2020-01-03T12:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0051,1","+9999,9","10050,1","1,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 10051 40050 51008 91200="
"99843599999","2020-01-03T13:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10054,1","3,1,006,1,+999,9",,"SYN042OBGN6 46/// ///// 10052 40054 53006 91300="
"99843599999","2020-01-03T14:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0055,1","+9999,9","10060,1","3,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 10055 40060 53013 91400="
"99843599999","2020-01-03T15:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10063,1","1,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 10052 40063 51013 91500="
"99843599999","2020-01-03T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10064,1","1,1,010,1,+999,9",,"SYN042OBGN6 46/// ///// 10058 40064 51010 91600="
"99843599999","2020-01-03T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0047,1","+9999,9","10058,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10047 40058 50000 91700="
"99843599999","2020-01-03T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","10054,1","8,1,009,1,+999,9",,"SYN042OBGN6 46/// ///// 10050 40054 58009 91800="
"99843599999","2020-01-03T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10053,1","6,1,011,1,+999,9",,"SYN042OBGN6 46/// ///// 10056 40053 56011 91900="
"99843599999","2020-01-03T20:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10055,1","6,1,003,1,+999,9",,"SYN042OBGN6 46/// ///// 10062 40055 56003 92000="
"99843599999","2020-01-03T21:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0040,1","+9999,9","10060,1","3,1,006,1,+999,9",,"SYN042OBGN6 46/// ///// 10040 40060 53006 92100="
"99843599999","2020-01-03T22:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0053,1","+9999,9","10066,1","3,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 10053 40066 53013 92200="
"99843599999","2020-01-03T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0055,1","+9999,9","10075,1","3,1,020,1,+999,9",,"SYN042OBGN6 46/// ///// 10055 40075 53020 92300="
"99843599999","2020-01-04T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","10079,1","1,1,019,1,+999,9",,"SYN042OBGN6 46/// ///// 10043 40079 51019 90000="
"99843599999","2020-01-04T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10089,1","3,1,023,1,+999,9",,"SYN042OBGN6 46/// ///// 10049 40089 53023 90100="
"99843599999","2020-01-04T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10092,1","1,1,017,1,+999,9",,"SYN042OBGN6 46/// ///// 10042 40092 51017 90200="
"99843599999","2020-01-04T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0045,1","+9999,9","10093,1","1,1,014,1,+999,9",,"SYN042OBGN6 46/// ///// 10045 40093 51014 90300="
"99843599999","2020-01-04T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","10091,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10038 40091 50000 90400="
"99843599999","2020-01-04T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","10090,1","4,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10032 40090 54000 90500="
"99843599999","2020-01-04T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","10088,1","7,1,005,1,+999,9",,"SYN042OBGN6 46/// ///// 10027 40088 57005 90600="
"99843599999","2020-01-04T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10087,1","7,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 10024 40087 57004 90700="
"99843599999","2020-01-04T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","10091,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10021 40091 55000 90800="
"99843599999","2020-01-04T09:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10083,1","8,1,005,1,+999,9",,"SYN042OBGN6 46/// ///// 10023 40083 58005 90900="
"99843599999","2020-01-04T10:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10082,1","8,1,005,1,+999,9",,"SYN042OBGN6 46/// ///// 10019 40082 58005 91000="
"99843599999","2020-01-04T11:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10078,1","6,1,013,1,+999,9",,"SYN042OBGN6 46/// ///// 10019 40078 56013 91100="
"99843599999","2020-01-04T12:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10071,1","8,1,012,1,+999,9",,"SYN042OBGN6 46/// ///// 10016 40071 58012 91200="
"99843599999","2020-01-04T13:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10074,1","5,1,008,1,+999,9",,"SYN042OBGN6 46/// ///// 10015 40074 55008 91300="
"99843599999","2020-01-04T14:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10075,1","6,1,003,1,+999,9",,"SYN042OBGN6 46/// ///// 10007 40075 56003 91400="
"99843599999","2020-01-04T15:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10073,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 10006 40073 50000 91500="
"99843599999","2020-01-04T16:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10068,1","8,1,006,1,+999,9",,"SYN042OBGN6 46/// ///// 10006 40068 58006 91600="
"99843599999","2020-01-04T17:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","10053,1","8,1,022,1,+999,9",,"SYN042OBGN6 46/// ///// 10003 40053 58022 91700="
"99843599999","2020-01-04T18:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10048,1","7,1,025,1,+999,9",,"SYN042OBGN6 46/// ///// 1//// 40048 57025 91800="
"99843599999","2020-01-04T19:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","10046,1","6,1,022,1,+999,9",,"SYN042OBGN6 46/// ///// 10004 40046 56022 91900="
